#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      7;     35.33;     24.31;           ;    -1075.67237874;    -0.00024021;         1.3302;         6.8391;     0.007441
       259;      6;     32.47;     24.09;           ;    -1075.67244477;    -0.00006603;         1.8107;        13.2343;     0.006438
       260;      7;     35.64;     23.94;           ;    -1075.67269201;    -0.00024724;         1.3456;         5.9492;     0.027250
       261;      5;     32.38;     24.21;           ;    -1075.67274407;    -0.00005206;         1.8565;        18.3957;     0.020000
       262;      7;     35.33;     23.94;           ;    -1075.67299129;    -0.00024722;         1.3348;         7.4811;     0.008627
       263;      5;     30.03;     24.00;           ;    -1075.67305544;    -0.00006415;         1.8366;        19.1408;     0.007164
       264;      7;     33.18;     24.50;           ;    -1075.67329749;    -0.00024206;         1.3184;         6.7933;     0.026384
       265;      6;     30.92;     24.41;           ;    -1075.67334737;    -0.00004987;         1.7840;        15.4267;     0.019043
       266;      7;     33.27;     24.16;           ;    -1075.67357574;    -0.00022837;         1.2955;         5.4379;     0.006811
       267;      5;     29.16;     24.45;           ;    -1075.67362904;    -0.00005330;         1.7349;        14.6875;     0.005241
       268;      7;     32.90;     24.61;           ;    -1075.67385950;    -0.00023046;         1.2968;         7.1011;     0.030185
       269;      6;     30.94;     24.36;           ;    -1075.67389762;    -0.00003811;         1.7338;        18.2117;     0.018936
       270;      5;     29.17;     24.65;           ;    -1075.67411397;    -0.00021635;         1.2422;         5.2806;     0.007516
       271;      5;     28.98;     24.27;           ;    -1075.67414865;    -0.00003469;         1.6190;        11.7777;     0.004516
       272;      7;     32.31;     56.83;           ;    -1075.67435121;    -0.00020256;         1.1910;         5.8971;     0.025553
       273;      5;     63.28;     40.65;           ;    -1075.67439658;    -0.00004537;         1.6317;        12.5145;     0.019593
       274;      5;     59.17;     40.63;           ;    -1075.67459931;    -0.00020273;         1.1762;         6.1979;     0.005785
       275;      5;     76.40;     45.27;           ;    -1075.67464962;    -0.00005031;         1.6255;        13.9786;     0.004652
       276;      6;     61.58;     40.54;           ;    -1075.67484482;    -0.00019520;         1.1776;         5.1236;     0.021730
       277;      6;     67.42;     46.16;           ;    -1075.67488872;    -0.00004390;         1.6191;        15.5540;     0.016511
       278;      6;     72.83;     42.23;           ;    -1075.67507722;    -0.00018850;         1.1414;         5.7441;     0.005660
       279;      6;     62.67;     42.90;           ;    -1075.67512416;    -0.00004694;         1.5409;        16.6204;     0.004567
       280;      7;     85.10;     41.42;           ;    -1075.67530212;    -0.00017796;         1.1036;         5.4093;     0.019265
       281;      5;     57.14;     40.92;           ;    -1075.67534780;    -0.00004567;         1.5143;        13.9126;     0.016128
       282;      5;     67.37;     51.37;           ;    -1075.67551442;    -0.00016662;         1.0830;         5.9523;     0.005783
       283;      5;     64.17;     40.11;           ;    -1075.67554091;    -0.00002648;         1.4295;        13.1181;     0.003439
       284;      5;     64.84;     45.81;           ;    -1075.67569011;    -0.00014920;         1.0288;         4.0790;     0.016798
       285;      5;     69.82;     42.30;           ;    -1075.67572891;    -0.00003880;         1.4098;        12.7430;     0.014126
       286;      7;     73.36;     42.71;           ;    -1075.67587882;    -0.00014991;         1.0093;         5.5426;     0.005106
       287;      7;     84.55;     44.53;           ;    -1075.67592137;    -0.00004256;         1.3876;        11.3623;     0.004554
       288;      6;     76.62;     42.39;           ;    -1075.67606153;    -0.00014016;         0.9874;         5.0457;     0.016962
       289;      5;     64.03;     49.66;           ;    -1075.67608143;    -0.00001990;         1.2936;        13.9834;     0.009310
       290;      6;     70.84;     40.61;           ;    -1075.67620061;    -0.00011918;         0.9095;         4.2310;     0.003989
