#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
        37;     11;     41.49;     25.61;           ;    -1075.26555192;    -0.01434627;         9.2918;        31.0431;     0.019391
        38;     11;     40.58;     25.76;           ;    -1075.26944774;    -0.00389581;        12.7144;        90.5908;     0.016706
        39;     10;     38.63;     25.44;           ;    -1075.28184010;    -0.01239237;         9.0219;        77.3278;     0.021444
        40;     10;     38.44;     25.37;           ;    -1075.28632577;    -0.00448567;        12.6391;        68.3181;     0.023002
        41;     11;     42.14;     26.08;           ;    -1075.29855464;    -0.01222886;         9.0160;        50.0176;     0.019226
        42;      9;     38.52;     25.33;           ;    -1075.30138040;    -0.00282577;        12.6596;       132.3660;     0.014736
        43;     10;     40.48;     24.74;           ;    -1075.31229284;    -0.01091244;         8.7140;        63.6576;     0.027383
        44;     10;     37.95;     24.24;           ;    -1075.31477630;    -0.00248346;        11.6980;        74.6959;     0.020958
        45;     10;     38.69;     23.65;           ;    -1075.32449661;    -0.00972030;         8.2877;        52.6166;     0.013196
        46;     10;     38.01;     23.46;           ;    -1075.32709023;    -0.00259362;        11.1081;        96.6920;     0.011203
        47;     10;     40.07;     23.64;           ;    -1075.33657717;    -0.00948694;         8.1721;        45.6456;     0.035277
        48;      9;     37.02;     23.72;           ;    -1075.33805345;    -0.00147628;        10.6925;        71.4459;     0.021287
        49;     10;     36.04;     23.25;           ;    -1075.34652299;    -0.00846954;         8.1653;        51.5060;     0.013622
        50;     10;     35.90;     23.38;           ;    -1075.34744541;    -0.00092242;        10.4522;        72.5894;     0.006235
        51;     10;     37.10;     23.07;           ;    -1075.35531265;    -0.00786724;         7.5254;        57.3917;     0.031863
        52;     10;     36.68;     23.13;           ;    -1075.35680708;    -0.00149443;        10.0537;        71.8108;     0.021693
        53;      9;     35.27;     22.95;           ;    -1075.36418309;    -0.00737601;         7.1314;        36.5002;     0.015730
        54;     10;     36.33;     24.15;           ;    -1075.36627761;    -0.00209452;         9.8697;        78.8904;     0.013968
        55;      9;     34.94;     23.76;           ;    -1075.37334252;    -0.00706491;         6.9810;        48.8213;     0.028622
        56;     10;     35.99;     23.03;           ;    -1075.37496472;    -0.00162220;         9.5973;        93.5587;     0.021989
        57;     10;     36.34;     23.11;           ;    -1075.38150339;    -0.00653867;         6.6289;        40.4695;     0.016811
        58;     10;     35.58;     23.29;           ;    -1075.38358600;    -0.00208261;         9.0387;        89.6997;     0.016365
        59;      9;     34.28;     23.51;           ;    -1075.38975563;    -0.00616963;         6.5267;        30.3165;     0.025500
        60;      9;     34.05;     23.42;           ;    -1075.39153923;    -0.00178360;         9.2629;       104.3810;     0.023183
        61;      9;     33.95;     25.22;           ;    -1075.39746281;    -0.00592358;         6.3021;        41.6652;     0.016681
        62;      9;     35.49;     23.01;           ;    -1075.39870768;    -0.00124487;         8.3771;        87.6215;     0.011917
        63;      9;     35.13;     23.32;           ;    -1075.40357291;    -0.00486523;         6.0455;        41.0676;     0.029722
        64;      9;     34.72;     23.62;           ;    -1075.40454710;    -0.00097419;         8.0716;        87.9819;     0.021043
        65;     10;     36.05;     23.61;           ;    -1075.40919914;    -0.00465204;         6.2879;        40.7483;     0.014182
        66;      7;     33.24;     23.97;           ;    -1075.40972917;    -0.00053003;         7.7742;        89.9066;     0.006691
        67;     10;     36.29;     23.37;           ;    -1075.41450836;    -0.00477919;         6.2268;        53.4077;     0.038796
        68;      7;     31.68;     23.39;           ;    -1075.41488567;    -0.00037731;         7.7935;        85.5567;     0.014947
        69;      9;     35.02;     23.87;           ;    -1075.41934512;    -0.00445945;         5.4823;        35.6318;     0.013881
        70;      7;     31.85;     23.42;           ;    -1075.42036784;    -0.00102272;         7.4596;        97.4489;     0.010603
        71;     10;     36.27;     23.30;           ;    -1075.42436709;    -0.00399925;         5.2633;        22.8864;     0.023324
        72;     10;     35.79;     24.13;           ;    -1075.42527347;    -0.00090638;         7.2749;        89.7940;     0.017717
        73;      8;     40.12;     24.27;           ;    -1075.42888688;    -0.00361341;         4.9834;        32.0300;     0.014067
        74;      8;     37.08;     24.04;           ;    -1075.42995813;    -0.00107125;         6.8196;        63.1978;     0.012938
        75;      9;     35.67;     23.31;           ;    -1075.43329236;    -0.00333423;         4.6971;        25.3281;     0.018950
        76;      8;     33.41;     23.97;           ;    -1075.43446437;    -0.00117201;         6.4400;        67.3044;     0.019840
        77;      9;     36.58;     23.18;           ;    -1075.43759495;    -0.00313058;         4.5656;        24.3000;     0.011007
        78;      7;     31.97;     23.69;           ;    -1075.43838441;    -0.00078946;         6.2813;        88.2265;     0.008951
        79;      9;     35.16;     23.64;           ;    -1075.44134275;    -0.00295834;         4.7097;        29.1273;     0.023455
        80;      7;     32.86;     23.29;           ;    -1075.44201622;    -0.00067347;         6.5681;        72.4293;     0.018043
        81;      9;     34.64;     23.63;           ;    -1075.44507760;    -0.00306138;         4.6250;        32.7008;     0.010436
        82;      9;     35.02;     23.67;           ;    -1075.44573115;    -0.00065355;         5.9357;        54.5030;     0.007552
        83;      9;     35.07;     23.27;           ;    -1075.44857007;    -0.00283892;         4.7056;        40.5019;     0.032564
        84;      7;     31.85;     23.48;           ;    -1075.44886884;    -0.00029877;         6.0673;        66.0347;     0.015087
        85;      7;     31.66;     23.33;           ;    -1075.45159567;    -0.00272682;         4.4302;        25.8559;     0.010949
        86;      7;     31.68;     23.19;           ;    -1075.45204042;    -0.00044476;         5.8029;        77.3532;     0.006576
        87;      9;     33.89;     23.18;           ;    -1075.45456830;    -0.00252788;         4.1127;        19.0720;     0.022641
        88;      9;     35.52;     23.38;           ;    -1075.45509299;    -0.00052469;         5.5555;        63.5341;     0.016249
        89;      9;     35.08;     23.40;           ;    -1075.45735886;    -0.00226587;         3.8388;        22.8620;     0.008776
        90;      9;     34.52;     23.97;           ;    -1075.45795153;    -0.00059267;         5.2245;        37.0469;     0.007385
        91;      7;     32.13;     23.70;           ;    -1075.46003731;    -0.00208579;         3.7481;        21.6564;     0.017749
        92;      7;     31.77;     23.06;           ;    -1075.46066342;    -0.00062610;         5.2986;        36.2176;     0.016561
        93;      9;     76.45;     41.49;           ;    -1075.46275337;    -0.00208996;         3.7498;        19.1682;     0.009427
        94;      9;     53.91;     40.86;           ;    -1075.46340169;    -0.00064832;         5.1983;        26.7550;     0.008979
        95;      9;     66.60;     43.90;           ;    -1075.46548481;    -0.00208312;         3.6968;        14.9986;     0.020856
        96;      9;     64.68;     41.42;           ;    -1075.46599091;    -0.00050610;         5.0861;        43.2609;     0.016825
        97;      9;     54.41;     49.18;           ;    -1075.46793455;    -0.00194364;         3.6707;        17.6269;     0.009838
        98;      9;     68.13;     48.26;           ;    -1075.46835709;    -0.00042254;         5.0075;        37.6190;     0.007192
        99;      7;     54.80;     41.87;           ;    -1075.47023292;    -0.00187583;         3.6756;        23.8239;     0.021733
       100;      7;     53.75;     51.30;           ;    -1075.47068412;    -0.00045120;         5.0489;        40.5644;     0.017503
       101;      9;     61.89;     42.34;           ;    -1075.47258218;    -0.00189806;         3.6038;        17.7522;     0.009535
       102;      7;     57.12;     52.28;           ;    -1075.47293683;    -0.00035465;         4.7074;        29.8088;     0.006248
       103;      9;     61.00;     41.52;           ;    -1075.47465486;    -0.00171802;         3.4982;        22.6242;     0.023200
       104;      8;     58.10;     46.28;           ;    -1075.47492446;    -0.00026961;         4.6840;        37.4581;     0.013856
       105;      7;     55.40;     41.66;           ;    -1075.47650781;    -0.00158335;         3.4325;        16.7971;     0.007841
       106;      7;     52.85;     43.27;           ;    -1075.47686885;    -0.00036104;         4.6975;        42.9051;     0.005959
       107;      9;     61.67;     49.46;           ;    -1075.47846945;    -0.00160060;         3.3129;        19.3310;     0.020568
       108;      9;     58.08;     47.04;           ;    -1075.47886254;    -0.00039309;         4.5510;        34.7734;     0.016680
       109;      9;     55.59;     44.72;           ;    -1075.48036209;    -0.00149955;         3.1686;        16.5968;     0.010971
       110;      9;     57.03;     49.92;           ;    -1075.48084456;    -0.00048248;         4.3970;        39.4887;     0.010736
       111;     10;     59.25;     47.33;           ;    -1075.48225129;    -0.00140672;         3.0711;        14.1443;     0.018456
       112;      9;     65.78;     44.98;           ;    -1075.48257339;    -0.00032211;         4.2211;        43.2278;     0.014117
       113;      7;     66.93;     42.48;           ;    -1075.48383469;    -0.00126130;         2.9544;        15.5790;     0.009140
       114;      7;     53.68;     42.66;           ;    -1075.48421456;    -0.00037987;         4.0221;        34.9664;     0.008558
       115;      9;     65.38;     47.66;           ;    -1075.48546568;    -0.00125112;         2.9933;        14.5707;     0.022040
       116;      8;     52.63;     40.54;           ;    -1075.48579556;    -0.00032988;         4.1679;        51.3717;     0.019039
       117;      9;     63.05;     48.63;           ;    -1075.48709512;    -0.00129957;         3.1170;        21.2200;     0.008737
       118;      3;     45.89;     43.48;           ;    -1075.48726286;    -0.00016774;         3.9503;        39.4318;     0.004462
       119;      9;     63.47;     42.03;           ;    -1075.48850975;    -0.00124689;         3.0990;        16.6287;     0.030004
       120;      7;     58.99;     43.19;           ;    -1075.48863767;    -0.00012792;         3.9862;        35.4535;     0.013670
       121;      8;     73.54;     44.66;           ;    -1075.48983919;    -0.00120152;         2.8257;        11.3235;     0.008468
       122;      7;     72.39;     47.00;           ;    -1075.49017160;    -0.00033241;         3.8553;        21.3629;     0.007407
       123;      9;     82.14;     45.14;           ;    -1075.49132796;    -0.00115636;         2.7812;        13.3239;     0.020551
       124;      9;     78.93;     45.69;           ;    -1075.49157412;    -0.00024616;         3.8505;        28.1988;     0.015027
       125;      7;     74.09;     45.57;           ;    -1075.49264101;    -0.00106688;         2.6887;        12.3023;     0.008257
       126;      7;     74.24;     43.08;           ;    -1075.49290734;    -0.00026633;         3.6586;        29.0568;     0.006674
       127;      7;     74.70;     47.65;           ;    -1075.49388421;    -0.00097688;         2.5837;        11.8210;     0.016293
       128;      7;     70.37;     48.98;           ;    -1075.49414199;    -0.00025777;         3.5879;        24.3144;     0.013814
       129;      7;     70.71;     50.61;           ;    -1075.49506410;    -0.00092212;         2.4973;         9.9682;     0.007825
       130;      7;     70.76;     46.89;           ;    -1075.49535252;    -0.00028842;         3.4287;        19.9715;     0.007461
       131;      8;     73.80;     46.22;           ;    -1075.49623270;    -0.00088018;         2.4387;        12.3153;     0.019135
       132;      8;     78.44;     44.80;           ;    -1075.49644470;    -0.00021200;         3.3369;        29.1089;     0.015295
       133;      7;     69.67;     47.19;           ;    -1075.49725685;    -0.00081215;         2.4040;        10.5802;     0.005788
       134;      7;     71.07;     49.44;           ;    -1075.49741620;    -0.00015935;         3.1652;        36.8824;     0.003932
       135;      8;     76.80;     43.21;           ;    -1075.49821075;    -0.00079455;         2.5347;        14.7840;     0.027815
       136;      8;     77.21;     43.47;           ;    -1075.49831359;    -0.00010284;         3.2865;        44.4496;     0.014927
       137;      9;     81.40;     43.48;           ;    -1075.49916362;    -0.00085003;         2.4791;        13.2010;     0.008407
       138;      7;     74.41;     42.81;           ;    -1075.49926826;    -0.00010464;         3.1619;        22.7380;     0.004193
       139;      7;     75.20;     50.45;           ;    -1075.50006522;    -0.00079696;         2.2824;         9.7154;     0.019858
       140;      7;     66.69;     47.11;           ;    -1075.50021096;    -0.00014573;         3.0981;        26.6907;     0.013048
       141;      8;     74.02;     48.12;           ;    -1075.50090397;    -0.00069301;         2.1726;        10.2455;     0.007782
       142;      7;     75.93;     43.88;           ;    -1075.50106325;    -0.00015928;         2.9799;        30.6028;     0.005912
       143;      9;     77.86;     46.48;           ;    -1075.50168766;    -0.00062441;         2.0785;         8.7670;     0.012742
       144;      9;     75.87;     44.76;           ;    -1075.50186451;    -0.00017685;         2.8650;        26.6200;     0.011335
       145;      5;     57.34;     46.76;           ;    -1075.50244083;    -0.00057632;         1.9886;        11.1611;     0.007289
       146;      5;     67.44;     45.27;           ;    -1075.50259826;    -0.00015743;         2.7528;        19.6130;     0.006317
       147;      7;     74.13;     42.55;           ;    -1075.50313589;    -0.00053763;         1.9262;         6.1048;     0.010847
       148;      7;     73.67;     49.47;           ;    -1075.50332042;    -0.00018453;         2.6718;        18.8875;     0.011134
       149;      6;     69.26;     45.72;           ;    -1075.50386143;    -0.00054100;         1.9228;         7.6167;     0.006210
       150;      7;     71.53;     46.77;           ;    -1075.50405187;    -0.00019045;         2.7284;        23.8304;     0.006462
       151;      5;     68.73;     45.52;           ;    -1075.50460742;    -0.00055555;         1.9437;         9.0060;     0.012746
       152;      5;     58.59;     44.91;           ;    -1075.50473691;    -0.00012949;         2.6962;        25.1137;     0.009859
       153;      5;     57.85;     45.37;           ;    -1075.50523831;    -0.00050140;         1.8762;         6.6761;     0.006860
       154;      7;     75.67;     44.31;           ;    -1075.50535809;    -0.00011978;         2.5032;        24.3288;     0.005465
       155;      5;     64.23;     43.93;           ;    -1075.50582948;    -0.00047139;         1.9064;        10.7507;     0.019795
       156;      3;     56.25;     47.96;           ;    -1075.50590433;    -0.00007484;         2.5173;        25.2231;     0.011984
       157;      8;     81.18;     51.06;           ;    -1075.50637127;    -0.00046694;         1.8709;        10.6153;     0.007863
       158;      6;     66.79;     49.57;           ;    -1075.50645626;    -0.00008499;         2.4403;        27.6375;     0.005080
       159;      8;     74.56;     43.21;           ;    -1075.50692650;    -0.00047024;         1.8659;         8.5521;     0.020282
       160;      6;     73.18;     43.86;           ;    -1075.50698611;    -0.00005961;         2.4397;        20.3260;     0.010450
       161;      7;     76.34;     47.39;           ;    -1075.50741997;    -0.00043386;         1.7129;         7.7120;     0.006099
       162;      7;     69.88;     48.42;           ;    -1075.50751985;    -0.00009988;         2.3420;        17.1337;     0.004670
       163;      5;     63.87;     46.41;           ;    -1075.50790768;    -0.00038783;         1.6042;         6.3048;     0.011285
       164;      5;     60.76;     44.86;           ;    -1075.50800567;    -0.00009799;         2.1713;        18.9857;     0.009226
       165;      7;     69.52;     44.27;           ;    -1075.50834783;    -0.00034216;         1.5286;         6.0330;     0.005482
       166;      7;     76.42;     43.53;           ;    -1075.50845109;    -0.00010325;         2.1297;        17.9736;     0.005073
       167;      7;     70.32;     47.40;           ;    -1075.50878387;    -0.00033278;         1.5248;         6.9250;     0.009184
       168;      7;     73.58;     44.05;           ;    -1075.50889557;    -0.00011170;         2.1642;        19.1403;     0.009246
       169;      7;     70.78;     47.09;           ;    -1075.50923641;    -0.00034084;         1.5192;         5.0966;     0.006153
       170;      7;     74.25;     44.60;           ;    -1075.50933825;    -0.00010184;         2.1192;        16.2137;     0.005758
       171;      7;     83.64;     48.33;           ;    -1075.50966332;    -0.00032507;         1.4775;         4.8651;     0.009500
       172;      7;     74.54;     48.00;           ;    -1075.50975248;    -0.00008917;         2.0516;        17.5217;     0.008272
       173;      7;     82.16;     43.78;           ;    -1075.51004953;    -0.00029705;         1.4497;         5.4189;     0.005918
       174;      7;     71.89;     44.44;           ;    -1075.51013247;    -0.00008294;         2.0314;        17.4092;     0.005182
       175;      5;     68.15;     49.96;           ;    -1075.51042608;    -0.00029362;         1.4301;         4.0758;     0.008615
       176;      5;     64.51;     53.48;           ;    -1075.51054772;    -0.00012164;         1.9880;        13.2939;     0.010173
       177;      7;     74.52;     44.32;           ;    -1075.51085080;    -0.00030308;         1.4046;         5.4471;     0.007241
       178;      7;     74.56;     42.65;           ;    -1075.51094668;    -0.00009588;         1.9979;        15.0202;     0.007084
       179;      7;     70.37;     49.21;           ;    -1075.51124355;    -0.00029687;         1.4275;         7.6350;     0.009047
       180;      7;     73.19;     43.60;           ;    -1075.51133568;    -0.00009213;         2.0812;        21.1444;     0.008924
       181;      7;     69.37;     46.72;           ;    -1075.51162663;    -0.00029095;         1.3953;         4.1060;     0.006688
       182;      7;     65.77;     52.41;           ;    -1075.51170405;    -0.00007742;         1.9051;        22.3502;     0.005711
       183;      5;     56.08;     44.50;           ;    -1075.51195410;    -0.00025005;         1.3660;         6.8953;     0.010751
       184;      7;     68.99;     44.10;           ;    -1075.51203024;    -0.00007614;         1.9123;        20.3702;     0.010089
       185;      5;     64.59;     43.06;           ;    -1075.51229001;    -0.00025977;         1.4063;         5.1505;     0.004804
       186;      5;     64.17;     46.20;           ;    -1075.51237438;    -0.00008436;         1.9540;        17.0027;     0.004697
       187;      7;     71.83;     48.40;           ;    -1075.51264737;    -0.00027300;         1.4962;         6.4364;     0.018355
       188;      5;     65.69;     47.14;           ;    -1075.51267870;    -0.00003132;         1.8999;        13.1505;     0.008845
       189;      5;     66.12;     44.35;           ;    -1075.51294585;    -0.00026715;         1.4475;        12.0623;     0.006325
       190;      5;     63.40;     47.69;           ;    -1075.51298922;    -0.00004337;         1.9007;        21.5724;     0.003757
       191;      7;     70.92;     53.51;           ;    -1075.51325381;    -0.00026459;         1.4141;         7.1248;     0.014360
       192;      6;     65.91;     51.49;           ;    -1075.51330615;    -0.00005234;         1.9282;        26.7804;     0.009904
       193;      7;     75.62;     45.44;           ;    -1075.51356459;    -0.00025845;         1.3793;         4.9807;     0.006592
       194;      7;     72.14;     47.67;           ;    -1075.51363774;    -0.00007315;         1.9281;        20.5043;     0.005914
       195;      5;     61.05;     46.21;           ;    -1075.51390189;    -0.00026415;         1.3440;         5.5571;     0.011159
       196;      7;     74.70;     49.32;           ;    -1075.51400008;    -0.00009819;         1.8886;        11.5840;     0.012746
       197;      7;     73.77;     45.66;           ;    -1075.51425537;    -0.00025529;         1.3315;         5.1737;     0.006740
       198;      7;     72.04;     44.99;           ;    -1075.51431981;    -0.00006444;         1.8906;        15.4713;     0.005584
       199;      7;     73.89;     45.46;           ;    -1075.51456150;    -0.00024169;         1.3235;         5.4677;     0.010330
       200;      7;     76.89;     42.67;           ;    -1075.51464625;    -0.00008475;         1.8461;        16.8862;     0.010750
       201;      7;     76.20;     44.44;           ;    -1075.51488917;    -0.00024293;         1.2829;         5.6276;     0.007961
       202;      7;     62.17;     44.74;           ;    -1075.51497841;    -0.00008923;         1.7706;        18.5215;     0.008548
       203;      5;     50.26;     42.44;           ;    -1075.51520848;    -0.00023008;         1.2655;         4.4118;     0.010486
       204;      5;     50.84;     48.70;           ;    -1075.51526195;    -0.00005346;         1.7741;        21.5155;     0.008181
       205;      6;     53.47;     45.40;           ;    -1075.51548131;    -0.00021936;         1.2579;         5.0055;     0.006468
       206;      7;     48.69;     42.53;           ;    -1075.51556067;    -0.00007936;         1.7665;        19.9555;     0.006869
       207;      7;     51.26;     44.40;           ;    -1075.51578455;    -0.00022388;         1.2460;         4.7450;     0.012060
       208;      7;     57.52;     38.14;           ;    -1075.51584348;    -0.00005893;         1.7160;        13.0543;     0.010169
       209;      5;     41.20;     37.01;           ;    -1075.51605233;    -0.00020885;         1.2051;         4.6713;     0.006983
       210;      5;     35.07;     27.28;           ;    -1075.51611131;    -0.00005898;         1.6653;        12.6440;     0.006299
       211;      7;     36.08;     26.41;           ;    -1075.51631232;    -0.00020101;         1.2231;         6.0772;     0.013762
       212;      6;     34.00;     25.81;           ;    -1075.51636072;    -0.00004840;         1.6923;        11.2051;     0.010960
       213;      5;     32.25;     25.90;           ;    -1075.51656097;    -0.00020025;         1.2216;         4.6267;     0.005911
       214;      5;     29.97;     25.24;           ;    -1075.51660349;    -0.00004252;         1.6443;        13.0458;     0.004251
       215;      5;     29.72;     26.42;           ;    -1075.51679791;    -0.00019441;         1.1832;         4.6108;     0.015703
       216;      5;     34.04;     25.88;           ;    -1075.51684410;    -0.00004620;         1.5798;        12.8168;     0.012428
       217;      5;     29.73;     26.03;           ;    -1075.51703422;    -0.00019012;         1.1746;         4.6920;     0.005762
       218;      5;     31.43;     25.58;           ;    -1075.51707314;    -0.00003892;         1.6086;        10.2132;     0.004063
       219;      7;     32.81;     25.36;           ;    -1075.51726252;    -0.00018938;         1.1601;         5.2154;     0.014257
       220;      6;     31.21;     25.82;           ;    -1075.51731325;    -0.00005073;         1.6136;        13.6859;     0.012332
       221;      3;     29.81;     25.86;           ;    -1075.51749913;    -0.00018588;         1.1313;         4.7523;     0.007703
       222;      5;     29.68;     26.32;           ;    -1075.51754912;    -0.00004999;         1.5773;        11.8128;     0.006738
       223;      7;     32.77;     26.38;           ;    -1075.51772865;    -0.00017953;         1.1060;         4.9819;     0.012912
       224;      7;     33.30;     25.48;           ;    -1075.51779009;    -0.00006145;         1.5487;         9.9772;     0.013207
       225;      7;     35.92;     26.56;           ;    -1075.51796943;    -0.00017933;         1.1173;         4.6774;     0.009536
       226;      7;     32.95;     25.86;           ;    -1075.51803445;    -0.00006502;         1.5981;        10.1593;     0.010150
       227;      7;     34.26;     25.99;           ;    -1075.51822301;    -0.00018855;         1.1377;         5.0979;     0.015808
       228;      5;     30.17;     25.21;           ;    -1075.51827028;    -0.00004727;         1.5742;         9.6754;     0.012892
       229;      7;     33.55;     25.73;           ;    -1075.51844709;    -0.00017682;         1.1065;         5.0127;     0.009473
       230;      7;     37.86;     26.92;           ;    -1075.51849673;    -0.00004964;         1.5201;         9.4412;     0.008327
       231;      7;     35.14;     25.37;           ;    -1075.51866666;    -0.00016992;         1.1044;         5.4141;     0.015721
       232;      7;     33.11;     25.77;           ;    -1075.51871742;    -0.00005076;         1.5525;        12.9157;     0.014596
       233;      5;     31.58;     25.35;           ;    -1075.51888867;    -0.00017125;         1.1005;         5.0534;     0.007373
       234;      5;     31.10;     27.00;           ;    -1075.51892880;    -0.00004013;         1.4972;        13.1719;     0.005675
       235;      7;     32.08;     26.37;           ;    -1075.51908810;    -0.00015930;         1.1001;         6.0636;     0.021494
       236;      5;     29.93;     25.19;           ;    -1075.51911803;    -0.00002994;         1.4540;        15.8714;     0.014485
       237;      7;     33.60;     25.59;           ;    -1075.51927520;    -0.00015716;         1.1270;         7.3755;     0.003635
       238;      5;     30.17;     25.89;           ;    -1075.51930591;    -0.00003072;         1.5159;        14.3388;     0.002473
       239;      6;     35.99;     25.71;           ;    -1075.51947486;    -0.00016894;         1.1281;         5.6297;     0.024821
       240;      5;     30.28;     25.57;           ;    -1075.51949931;    -0.00002445;         1.4694;        16.9340;     0.014060
       241;      7;     33.41;     25.66;           ;    -1075.51965599;    -0.00015668;         1.0581;         4.4350;     0.005492
       242;      5;     30.48;     25.13;           ;    -1075.51968575;    -0.00002975;         1.4155;        12.7761;     0.003654
       243;      6;     32.05;     25.31;           ;    -1075.51983430;    -0.00014856;         1.0375;         5.0002;     0.017597
       244;      6;     37.56;     25.51;           ;    -1075.51987746;    -0.00004315;         1.4690;        10.6067;     0.016081
       245;      7;     34.32;     25.22;           ;    -1075.52003313;    -0.00015567;         1.0512;         4.6094;     0.007875
       246;      7;     34.18;     25.06;           ;    -1075.52008342;    -0.00005029;         1.4897;        11.3331;     0.007906
       247;      6;     32.51;     25.16;           ;    -1075.52024385;    -0.00016044;         1.0346;         5.0654;     0.018029
       248;      6;     33.77;     24.77;           ;    -1075.52028630;    -0.00004244;         1.4241;        10.2373;     0.015333
       249;      5;     30.63;     24.62;           ;    -1075.52043410;    -0.00014780;         1.0277;         4.6058;     0.007364
       250;      7;     32.78;     25.19;           ;    -1075.52048094;    -0.00004684;         1.4468;        10.9415;     0.007075
       251;      7;     33.22;     24.90;           ;    -1075.52063542;    -0.00015448;         1.0648;         7.8520;     0.021673
       252;      7;     31.32;     24.98;           ;    -1075.52067484;    -0.00003943;         1.4862;        15.5642;     0.018090
       253;      5;     33.19;     24.83;           ;    -1075.52083254;    -0.00015769;         1.0593;         4.8856;     0.006216
       254;      5;     29.82;     25.05;           ;    -1075.52086989;    -0.00003736;         1.4129;        13.9087;     0.004822
       255;      5;     31.55;     24.90;           ;    -1075.52102478;    -0.00015489;         1.0731;         6.6206;     0.027754
       256;      5;     29.05;     25.10;           ;    -1075.52105218;    -0.00002739;         1.4291;        16.0856;     0.018113
       257;      5;     29.07;     24.72;           ;    -1075.52120904;    -0.00015686;         1.0821;         6.2761;     0.005093
