#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      7;     72.13;     40.59;           ;    -1076.18053167;    -0.00035480;         1.8019;        17.9555;     0.046226
       259;      7;     72.97;     47.36;           ;    -1076.18057266;    -0.00004099;         2.3984;        36.7637;     0.024239
       260;      7;     72.58;     41.33;           ;    -1076.18094801;    -0.00037535;         1.8796;        15.3107;     0.019207
       261;      5;     62.73;     42.84;           ;    -1076.18097485;    -0.00002685;         2.2582;        21.5738;     0.006699
       262;      7;     67.70;     44.08;           ;    -1076.18138007;    -0.00040522;         1.7784;        12.6816;     0.035554
       263;      7;     73.80;     41.92;           ;    -1076.18146753;    -0.00008746;         2.4690;        30.1996;     0.026990
       264;      5;     59.74;     49.75;           ;    -1076.18189435;    -0.00042681;         1.8421;        10.9961;     0.026216
       265;      5;     47.09;     40.77;           ;    -1076.18195404;    -0.00005969;         2.4043;        25.2804;     0.014205
       266;      5;     52.11;     39.30;           ;    -1076.18234447;    -0.00039044;         1.7273;         8.4353;     0.012746
       267;      5;     48.74;     45.53;           ;    -1076.18244204;    -0.00009757;         2.3400;        25.2422;     0.010472
       268;      7;     54.77;     44.54;           ;    -1076.18282610;    -0.00038406;         2.0202;        19.8229;     0.053796
       269;      5;     45.20;     44.15;           ;    -1076.18284592;    -0.00001982;         2.4216;        29.0032;     0.017637
       270;      5;     48.29;     39.96;           ;    -1076.18326305;    -0.00041713;         2.1947;        16.4796;     0.024636
       271;      7;     54.89;     40.87;           ;    -1076.18369067;    -0.00042762;         1.7656;        12.3188;     0.038436
       272;      7;     51.44;     42.22;           ;    -1076.18376070;    -0.00007003;         2.3684;        23.8283;     0.023921
       273;      7;     58.93;     41.58;           ;    -1076.18418730;    -0.00042660;         1.6928;        13.1646;     0.017086
       274;      7;     50.22;     41.38;           ;    -1076.18424879;    -0.00006149;         2.2528;        32.9831;     0.009361
       275;      7;     55.47;     44.83;           ;    -1076.18459274;    -0.00034395;         1.5964;        13.9721;     0.019484
       276;      7;     54.84;     39.60;           ;    -1076.18468237;    -0.00008963;         2.1794;        34.6175;     0.016399
       277;      7;     54.13;     43.42;           ;    -1076.18501284;    -0.00033047;         1.5402;         9.6220;     0.011160
       278;      7;     52.31;     41.35;           ;    -1076.18510841;    -0.00009557;         2.1157;        23.5619;     0.010159
       279;      7;     50.17;     46.80;           ;    -1076.18541446;    -0.00030606;         1.4673;         7.2790;     0.024356
       280;      5;     48.78;     40.02;           ;    -1076.18547017;    -0.00005571;         1.9178;        16.9321;     0.016213
       281;      7;     52.31;     40.51;           ;    -1076.18573609;    -0.00026592;         1.5871;        14.9155;     0.022865
       282;      5;     47.17;     44.49;           ;    -1076.18575486;    -0.00001876;         1.8934;        21.0416;     0.007960
       283;      7;     55.34;     41.33;           ;    -1076.18603472;    -0.00027986;         1.4708;         9.3773;     0.026789
       284;      7;     55.51;     44.72;           ;    -1076.18606385;    -0.00002913;         1.8636;        18.2817;     0.012314
       285;      7;     51.61;     48.39;           ;    -1076.18632767;    -0.00026381;         1.3388;         9.4316;     0.016026
       286;      6;     48.16;     40.15;           ;    -1076.18636766;    -0.00004000;         1.7691;        16.7193;     0.009128
       287;      5;     48.35;     40.03;           ;    -1076.18659845;    -0.00023078;         1.2631;         8.7878;     0.011041
       288;      5;     47.26;     40.42;           ;    -1076.18666518;    -0.00006673;         1.7693;        15.1235;     0.010000
       289;      6;     49.60;     47.58;           ;    -1076.18688343;    -0.00021825;         1.2417;         6.9586;     0.010072
       290;      5;     46.15;     42.04;           ;    -1076.18693322;    -0.00004980;         1.6817;        18.1081;     0.007622
       291;      7;     51.81;     40.67;           ;    -1076.18712642;    -0.00019320;         1.1811;         6.6622;     0.012915
       292;      3;     42.40;     47.12;           ;    -1076.18716540;    -0.00003898;         1.5843;        15.6222;     0.009076
       293;      5;     45.21;     41.41;           ;    -1076.18734263;    -0.00017723;         1.1560;         7.0140;     0.008670
       294;      5;     50.66;     44.78;           ;    -1076.18739416;    -0.00005153;         1.5851;        14.6067;     0.007969
       295;      7;     53.75;     46.82;           ;    -1076.18757523;    -0.00018107;         1.1506;         7.2157;     0.015972
       296;      5;     48.06;     40.82;           ;    -1076.18759912;    -0.00002389;         1.4842;        14.4359;     0.008491
       297;      5;     47.48;     44.60;           ;    -1076.18776751;    -0.00016838;         1.0961;         6.6765;     0.008450
       298;      5;     49.42;     41.24;           ;    -1076.18781032;    -0.00004281;         1.5029;        12.5079;     0.006903
       299;      5;     46.76;     40.86;           ;    -1076.18798203;    -0.00017171;         1.1045;         6.1216;     0.012176
       300;      3;     42.33;     44.12;           ;    -1076.18801479;    -0.00003276;         1.5028;        16.5322;     0.008289
       301;      3;     41.60;     44.14;           ;    -1076.18817300;    -0.00015821;         1.0588;         5.0063;     0.011630
       302;      5;     48.00;     42.17;           ;    -1076.18820290;    -0.00002989;         1.3934;        16.8255;     0.007638
       303;      7;     54.52;     40.62;           ;    -1076.18834741;    -0.00014452;         1.0304;         5.9896;     0.010044
       304;      5;     44.66;     40.32;           ;    -1076.18838720;    -0.00003979;         1.4587;        12.8321;     0.008828
       305;      5;     46.85;     40.89;           ;    -1076.18853707;    -0.00014987;         1.0243;         6.4401;     0.010591
       306;      5;     44.89;     44.17;           ;    -1076.18858210;    -0.00004503;         1.3878;        19.4685;     0.009902
       307;      5;     47.92;     41.38;           ;    -1076.18872676;    -0.00014466;         1.0320;         8.2955;     0.014010
       308;      5;     50.78;     46.81;           ;    -1076.18874926;    -0.00002250;         1.3792;        17.0961;     0.008311
       309;      5;     46.13;     43.70;           ;    -1076.18888372;    -0.00013446;         0.9921;         5.0293;     0.009011
       310;      5;     51.09;     46.17;           ;    -1076.18891447;    -0.00003076;         1.3195;        11.1894;     0.006808
       311;      5;     45.92;     39.67;           ;    -1076.18905410;    -0.00013963;         1.0466;         7.9395;     0.016917
       312;      3;     42.38;     39.37;           ;    -1076.18907759;    -0.00002348;         1.4199;        19.5423;     0.011020
       313;      7;     55.03;     42.47;           ;    -1076.18921420;    -0.00013661;         1.0989;         8.9765;     0.008183
       314;      3;     42.75;     41.17;           ;    -1076.18922052;    -0.00000632;         1.2834;        12.4992;     0.002187
       315;      5;     45.65;     47.65;           ;    -1076.18934897;    -0.00012845;         0.9824;         6.1489;     0.014376
       316;      3;     43.40;     40.34;           ;    -1076.18937740;    -0.00002843;         1.3705;        13.4231;     0.011063
       317;      5;     45.86;     47.94;           ;    -1076.18950834;    -0.00013094;         1.0192;         9.6487;     0.008276
       318;      5;     47.94;     45.23;           ;    -1076.18953295;    -0.00002461;         1.3242;        13.6940;     0.005535
       319;      5;     49.05;     40.31;           ;    -1076.18966571;    -0.00013276;         0.9726;         5.9797;     0.013029
       320;      5;     50.41;     39.16;           ;    -1076.18969100;    -0.00002529;         1.3460;        15.4317;     0.008889
       321;      5;     49.38;     44.05;           ;    -1076.18981547;    -0.00012447;         1.0969;        15.7721;     0.016171
       322;      5;     46.72;     44.49;           ;    -1076.18983933;    -0.00002386;         1.4820;        26.1269;     0.011395
       323;      5;     50.03;     41.24;           ;    -1076.18996550;    -0.00012617;         1.1039;         9.0171;     0.010878
       324;      3;     38.53;     44.16;           ;    -1076.18996891;    -0.00000341;         1.2159;        14.5172;     0.002099
       325;      6;     50.58;     46.26;           ;    -1076.19010831;    -0.00013941;         1.1327;        12.7625;     0.026576
       326;      5;     45.29;     41.56;           ;    -1076.19011579;    -0.00000748;         1.4404;        22.6632;     0.008927
       327;      5;     52.86;     41.41;           ;    -1076.19024964;    -0.00013385;         1.0072;        10.7059;     0.006545
       328;      5;     45.47;     45.64;           ;    -1076.19028932;    -0.00003968;         1.3130;        11.8832;     0.006030
       329;      7;     57.54;     39.94;           ;    -1076.19042991;    -0.00014058;         1.0521;        11.9273;     0.020478
       330;      8;     54.29;     41.09;           ;    -1076.19045793;    -0.00002802;         1.5143;        25.0969;     0.015328
       331;      7;     55.88;     45.34;           ;    -1076.19059336;    -0.00013544;         0.9711;         6.1507;     0.004915
       332;      5;     43.58;     40.74;           ;    -1076.19061227;    -0.00001891;         1.1752;        11.9258;     0.002683
       333;      7;     52.56;     40.49;           ;    -1076.19073328;    -0.00012101;         1.1178;        15.5021;     0.025753
       334;      3;     43.11;     40.84;           ;    -1076.19074232;    -0.00000905;         1.4775;        28.2305;     0.011147
       335;      7;     50.27;     39.81;           ;    -1076.19087346;    -0.00013114;         1.0153;         8.8041;     0.005349
       336;      5;     51.40;     42.60;           ;    -1076.19088974;    -0.00001628;         1.2361;         9.3380;     0.002644
       337;      7;     55.01;     42.41;           ;    -1076.19101661;    -0.00012687;         0.9933;        10.7357;     0.020462
       338;      5;     48.91;     51.31;           ;    -1076.19104744;    -0.00003083;         1.4865;        25.6213;     0.018106
       339;      7;     51.08;     41.28;           ;    -1076.19117746;    -0.00013002;         0.9944;         9.2409;     0.003849
       340;      5;     48.55;     41.28;           ;    -1076.19120002;    -0.00002256;         1.2527;        17.4761;     0.002427
       341;      5;     49.67;     40.35;           ;    -1076.19132503;    -0.00012501;         1.0703;        13.4654;     0.023738
       342;      5;     47.72;     39.10;           ;    -1076.19134317;    -0.00001814;         1.5224;        27.7868;     0.015174
       343;      5;     44.19;     42.78;           ;    -1076.19146754;    -0.00012437;         1.0212;         7.3303;     0.005355
       344;      5;     48.29;     40.86;           ;    -1076.19148115;    -0.00001361;         1.2072;        10.4002;     0.002447
       345;      6;     53.50;     42.23;           ;    -1076.19159816;    -0.00011701;         1.0995;        15.2220;     0.026239
       346;      5;     59.00;     42.88;           ;    -1076.19160643;    -0.00000827;         1.4234;        26.0484;     0.010509
       347;      5;     59.71;     48.85;           ;    -1076.19171918;    -0.00011275;         0.9697;         9.1728;     0.004200
       348;      5;     65.29;     43.15;           ;    -1076.19173866;    -0.00001948;         1.1991;        16.0363;     0.002672
       349;      6;     63.79;     44.05;           ;    -1076.19184900;    -0.00011034;         0.9821;        12.3884;     0.021922
       350;      5;     56.99;     42.46;           ;    -1076.19186785;    -0.00001884;         1.3897;        25.8913;     0.015202
       351;      5;     64.43;     41.32;           ;    -1076.19197399;    -0.00010615;         0.9012;         8.2022;     0.003623
       352;      5;     64.72;     44.10;           ;    -1076.19199195;    -0.00001796;         1.0721;         9.8524;     0.002218
       353;      3;     55.36;     42.50;           ;    -1076.19209334;    -0.00010139;         0.9403;        12.7834;     0.022424
       354;      5;     61.54;     42.66;           ;    -1076.19210954;    -0.00001620;         1.3586;        26.9150;     0.014903
       355;      5;     65.89;     45.26;           ;    -1076.19220927;    -0.00009974;         0.9046;         9.7968;     0.002484
       356;      5;     61.58;     41.00;           ;    -1076.19222594;    -0.00001667;         1.0768;         7.8505;     0.001510
       357;      6;     67.61;     44.56;           ;    -1076.19232272;    -0.00009677;         0.9143;        13.0010;     0.021560
       358;      5;     59.92;     43.13;           ;    -1076.19233767;    -0.00001495;         1.2868;        24.3455;     0.013806
       359;      5;     53.05;     44.51;           ;    -1076.19242602;    -0.00008835;         0.8611;         9.3429;     0.003381
       360;      5;     51.52;     42.86;           ;    -1076.19244037;    -0.00001435;         1.0525;         8.0569;     0.002075
       361;      5;     47.95;     44.51;           ;    -1076.19252785;    -0.00008748;         0.9122;        13.4727;     0.020796
       362;      5;     47.97;     40.98;           ;    -1076.19254554;    -0.00001769;         1.3250;        27.1188;     0.016252
       363;      5;     47.23;     42.34;           ;    -1076.19263888;    -0.00009333;         0.8701;         8.2326;     0.002786
       364;      5;     46.09;     39.47;           ;    -1076.19265341;    -0.00001453;         1.0433;        12.0075;     0.001612
       365;      5;     48.76;     40.30;           ;    -1076.19274453;    -0.00009112;         0.9194;        12.9455;     0.024221
       366;      5;     41.84;     40.64;           ;    -1076.19275703;    -0.00001250;         1.2940;        25.4816;     0.014846
       367;      7;     48.26;     32.17;           ;    -1076.19284830;    -0.00009128;         0.8350;         9.6850;     0.003240
       368;      6;     35.95;     26.26;           ;    -1076.19286553;    -0.00001723;         0.9985;         7.8541;     0.002164
       369;      5;     29.66;     25.67;           ;    -1076.19295036;    -0.00008482;         0.8760;        13.3768;     0.022765
       370;      5;     29.33;     25.37;           ;    -1076.19296373;    -0.00001338;         1.2551;        25.5468;     0.014987
       371;      5;     27.98;     23.60;           ;    -1076.19304979;    -0.00008606;         0.8259;         9.8841;     0.003247
       372;      5;     27.34;     22.70;           ;    -1076.19306824;    -0.00001845;         0.9904;         8.9336;     0.002348
       373;      5;     27.25;     22.56;           ;    -1076.19315454;    -0.00008630;         0.8721;        12.5477;     0.023490
       374;      5;     28.16;     22.75;           ;    -1076.19316891;    -0.00001437;         1.2713;        25.1223;     0.016213
       375;      5;     27.80;     25.02;           ;    -1076.19325793;    -0.00008902;         0.8319;         9.7201;     0.003892
       376;      5;     28.80;     23.78;           ;    -1076.19327609;    -0.00001817;         1.0157;         9.0316;     0.002764
       377;      5;     27.89;     23.49;           ;    -1076.19336212;    -0.00008602;         0.9082;        14.0961;     0.025285
       378;      5;     28.70;     23.61;           ;    -1076.19337427;    -0.00001215;         1.2806;        26.5093;     0.015714
       379;      3;     25.30;     23.32;           ;    -1076.19346565;    -0.00009138;         0.8708;         7.6171;     0.004953
       380;      5;     28.18;     23.70;           ;    -1076.19347885;    -0.00001320;         1.0560;         9.5373;     0.002679
       381;      6;     28.83;     24.55;           ;    -1076.19357063;    -0.00009179;         0.9157;        11.5307;     0.026270
       382;      6;     29.04;     24.48;           ;    -1076.19358661;    -0.00001598;         1.3376;        25.6216;     0.019106
       383;      7;     31.00;     23.57;           ;    -1076.19369045;    -0.00010384;         0.8662;         7.5758;     0.005443
       384;      6;     28.91;     23.92;           ;    -1076.19370902;    -0.00001857;         1.0739;        10.1674;     0.003468
       385;      5;     28.15;     23.53;           ;    -1076.19380456;    -0.00009553;         0.9187;        12.2454;     0.027936
       386;      5;     28.41;     23.49;           ;    -1076.19381939;    -0.00001484;         1.3296;        27.1820;     0.019110
       387;      5;     28.94;     23.66;           ;    -1076.19392286;    -0.00010347;         0.8688;         6.2092;     0.005318
       388;      5;     28.35;     23.60;           ;    -1076.19393815;    -0.00001529;         1.0786;        11.3339;     0.003063
       389;      3;     25.22;     23.53;           ;    -1076.19403506;    -0.00009691;         0.8935;        10.2247;     0.028455
       390;      5;     27.14;     24.17;           ;    -1076.19405050;    -0.00001544;         1.2824;        24.9014;     0.019341
       391;      6;     29.22;     23.79;           ;    -1076.19414938;    -0.00009888;         0.8452;         6.2987;     0.005572
       392;      5;     27.52;     23.88;           ;    -1076.19416153;    -0.00001215;         1.0558;         9.5424;     0.002751
       393;      5;     27.84;     24.05;           ;    -1076.19424774;    -0.00008621;         0.8080;         7.8210;     0.023314
       394;      5;     27.77;     24.00;           ;    -1076.19426927;    -0.00002153;         1.1682;        21.0092;     0.020851
       395;      6;     29.21;     23.97;           ;    -1076.19435766;    -0.00008840;         0.7869;         4.3207;     0.005470
