#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
        24;      9;     61.39;     43.25;           ;    -1074.76056190;    -0.02763956;        13.8691;       129.2724;     0.023071
        25;     10;     65.36;     40.50;           ;    -1074.76492784;    -0.00436594;        18.7127;       240.0273;     0.013601
        26;     11;     63.71;     45.73;           ;    -1074.78803039;    -0.02310254;        12.3814;        69.8840;     0.019790
        27;     11;     58.49;     42.92;           ;    -1074.79535949;    -0.00732910;        16.4012;       187.1079;     0.019336
        28;      9;     56.92;     45.03;           ;    -1074.81506188;    -0.01970240;        11.8265;        81.8285;     0.020872
        29;      9;     54.84;     45.79;           ;    -1074.82218437;    -0.00712249;        17.1609;       224.0989;     0.022340
        30;     10;     55.33;     31.85;           ;    -1074.84164914;    -0.01946477;        11.6235;        74.2426;     0.020708
        31;      9;     50.51;     26.22;           ;    -1074.84464906;    -0.00299992;        15.0098;       133.4730;     0.011969
        32;      9;     36.05;     25.09;           ;    -1074.85959068;    -0.01494163;        11.5515;        68.6464;     0.029348
        33;     10;     36.35;     24.75;           ;    -1074.86110806;    -0.00151738;        14.2447;        92.0013;     0.013276
        34;     10;     37.10;     24.89;           ;    -1074.87528499;    -0.01417693;        12.1507;       112.8597;     0.019111
        35;      7;     32.79;     24.28;           ;    -1074.87561466;    -0.00032967;        13.6406;       140.2408;     0.003404
        36;     10;     38.07;     25.01;           ;    -1074.88945759;    -0.01384293;         9.8935;        50.1985;     0.027190
        37;     10;     37.77;     23.87;           ;    -1074.89278297;    -0.00332538;        13.7470;       125.5070;     0.021687
        38;      9;     34.80;     24.65;           ;    -1074.90608916;    -0.01330619;         9.5241;        53.4543;     0.022421
        39;      9;     33.54;     25.50;           ;    -1074.90997247;    -0.00388331;        13.0794;       127.1812;     0.020352
        40;      9;     34.94;     25.04;           ;    -1074.92248370;    -0.01251123;         8.9683;        34.6589;     0.026036
        41;      9;     33.75;     23.91;           ;    -1074.92678554;    -0.00430184;        12.2823;        80.8767;     0.026805
        42;     10;     36.58;     24.46;           ;    -1074.93835595;    -0.01157041;         8.6603;        46.6982;     0.022906
        43;     10;     34.28;     23.78;           ;    -1074.94187554;    -0.00351959;        12.1953;        94.8605;     0.021501
        44;     10;     35.10;     24.01;           ;    -1074.95273037;    -0.01085482;         8.3045;        37.7936;     0.027191
        45;     10;     34.32;     23.88;           ;    -1074.95537342;    -0.00264305;        11.3195;       101.5165;     0.021767
        46;      9;     33.91;     23.99;           ;    -1074.96481119;    -0.00943777;         7.8519;        39.2612;     0.015680
        47;      9;     33.23;     23.86;           ;    -1074.96763831;    -0.00282712;        10.5700;        68.1023;     0.014512
        48;      9;     33.47;     23.83;           ;    -1074.97632431;    -0.00868600;         8.0529;        38.9623;     0.035097
        49;      9;     32.58;     24.37;           ;    -1074.97756064;    -0.00123633;        10.6868;        67.0038;     0.019646
        50;     10;     34.09;     23.58;           ;    -1074.98561834;    -0.00805770;         7.8671;        61.5926;     0.012929
        51;      7;     29.66;     23.84;           ;    -1074.98661905;    -0.00100070;         9.8894;        97.8335;     0.006444
        52;     11;     35.18;     23.92;           ;    -1074.99425997;    -0.00764093;         7.3915;        36.7145;     0.036398
        53;      9;     32.25;     23.92;           ;    -1074.99546045;    -0.00120047;         9.7500;        53.7535;     0.021771
        54;      9;     32.59;     23.95;           ;    -1075.00275878;    -0.00729834;         6.9146;        38.4112;     0.016905
        55;      9;     31.82;     24.03;           ;    -1075.00451587;    -0.00175709;         9.5687;        93.6396;     0.013356
        56;      7;     30.10;     23.23;           ;    -1075.01109811;    -0.00658223;         6.7801;        29.8910;     0.028793
        57;      7;     29.19;     23.87;           ;    -1075.01254778;    -0.00144968;         9.3219;       111.0237;     0.021452
        58;      7;     29.51;     23.79;           ;    -1075.01841351;    -0.00586573;         6.4564;        30.6373;     0.016166
        59;      7;     29.92;     23.22;           ;    -1075.01982439;    -0.00141088;         8.8141;        76.8349;     0.012720
        60;      9;     33.09;     23.25;           ;    -1075.02524744;    -0.00542305;         6.0984;        27.7765;     0.022284
        61;      9;     33.34;     22.99;           ;    -1075.02749359;    -0.00224615;         8.2723;        46.1364;     0.026476
        62;     10;     35.52;     23.19;           ;    -1075.03274866;    -0.00525507;         5.6680;        23.2861;     0.017394
        63;      9;     32.95;     23.25;           ;    -1075.03424457;    -0.00149591;         7.7236;        52.9617;     0.015403
        64;      9;     33.46;     23.14;           ;    -1075.03887954;    -0.00463498;         5.6077;        27.2157;     0.028986
        65;      9;     33.65;     23.28;           ;    -1075.03986205;    -0.00098251;         7.7276;        62.1342;     0.021102
        66;      9;     33.66;     23.63;           ;    -1075.04419086;    -0.00432881;         5.6476;        22.2018;     0.014321
        67;      9;     33.49;     23.42;           ;    -1075.04511502;    -0.00092416;         7.5770;        74.9932;     0.010341
        68;      8;     32.90;     23.11;           ;    -1075.04939186;    -0.00427683;         5.9613;        32.9624;     0.041414
        69;      8;     32.22;     23.91;           ;    -1075.04992145;    -0.00052960;         7.6973;        83.2953;     0.021576
        70;      7;     30.72;     23.62;           ;    -1075.05434615;    -0.00442469;         5.6970;        24.8287;     0.015365
        71;      7;     31.04;     23.78;           ;    -1075.05492153;    -0.00057538;         7.2705;        48.4165;     0.007932
        72;      9;     35.59;     23.64;           ;    -1075.05908004;    -0.00415851;         5.1615;        22.9852;     0.032947
        73;      9;     32.50;     23.45;           ;    -1075.06008238;    -0.00100234;         7.1592;        58.0092;     0.026590
        74;      7;     29.82;     24.37;           ;    -1075.06379823;    -0.00371584;         5.0401;        22.0442;     0.018165
        75;      7;     31.09;     23.44;           ;    -1075.06464203;    -0.00084380;         6.9269;        67.6776;     0.013746
        76;      9;     32.69;     23.58;           ;    -1075.06799005;    -0.00334803;         4.8295;        20.4932;     0.027986
        77;      9;     33.03;     23.94;           ;    -1075.06884313;    -0.00085307;         6.6844;        66.2497;     0.023222
        78;      7;     29.38;     23.71;           ;    -1075.07188908;    -0.00304595;         4.6195;        16.3866;     0.016597
        79;      7;     29.99;     23.53;           ;    -1075.07279898;    -0.00090991;         6.3668;        46.3620;     0.015361
        80;      9;     32.92;     23.95;           ;    -1075.07577966;    -0.00298067;         4.6396;        19.2314;     0.027707
        81;      9;     32.21;     23.47;           ;    -1075.07697916;    -0.00119951;         6.6579;        57.2118;     0.032818
        82;      9;     32.62;     24.22;           ;    -1075.08020835;    -0.00322919;         4.7824;        25.4869;     0.018089
        83;      7;     29.47;     23.91;           ;    -1075.08067850;    -0.00047015;         6.0650;        68.8930;     0.010056
        84;      7;     30.35;     23.39;           ;    -1075.08341996;    -0.00274146;         5.4189;        54.8907;     0.050951
        85;      5;     26.12;     24.48;           ;    -1075.08346636;    -0.00004640;         6.0725;        76.4374;     0.008074
        86;      7;     29.53;     23.94;           ;    -1075.08614107;    -0.00267470;         4.4487;        29.7725;     0.015497
        87;      7;     28.85;     24.44;           ;    -1075.08661361;    -0.00047255;         5.7122;        45.8473;     0.009815
        88;      9;     32.57;     23.96;           ;    -1075.08918606;    -0.00257245;         4.2505;        23.8571;     0.035754
        89;      7;     28.76;     23.72;           ;    -1075.08956278;    -0.00037672;         5.7074;        58.3985;     0.020513
        90;      7;     28.92;     23.67;           ;    -1075.09182726;    -0.00226448;         3.9088;        14.7977;     0.013504
        91;      7;     28.72;     23.50;           ;    -1075.09234564;    -0.00051839;         5.1818;        41.1051;     0.010216
        92;      9;     32.12;     23.70;           ;    -1075.09439758;    -0.00205193;         3.6913;        16.8911;     0.024904
        93;      9;     32.15;     24.53;           ;    -1075.09499224;    -0.00059467;         5.1457;        47.4714;     0.022741
        94;      8;     30.37;     23.69;           ;    -1075.09697315;    -0.00198091;         3.6473;        17.1323;     0.011297
        95;      7;     29.26;     23.70;           ;    -1075.09749109;    -0.00051795;         5.0592;        37.1140;     0.009467
        96;      7;     28.75;     23.87;           ;    -1075.09935543;    -0.00186434;         3.6217;        16.3541;     0.024456
        97;      7;     28.97;     23.70;           ;    -1075.09980313;    -0.00044770;         5.0323;        39.1896;     0.019549
        98;      9;     31.67;     23.71;           ;    -1075.10158771;    -0.00178458;         3.6598;        16.8661;     0.006710
        99;      7;     28.89;     24.33;           ;    -1075.10204167;    -0.00045397;         4.9125;        48.4770;     0.005535
       100;      9;     32.35;     23.96;           ;    -1075.10391559;    -0.00187392;         3.9481;        28.1928;     0.042633
       101;      7;     28.32;     24.18;           ;    -1075.10407767;    -0.00016208;         4.9560;        64.8834;     0.018025
       102;      7;     29.46;     29.60;           ;    -1075.10586524;    -0.00178757;         3.8570;        23.9317;     0.009571
       103;      5;     74.81;     42.28;           ;    -1075.10596994;    -0.00010470;         4.6465;        42.8436;     0.002941
       104;      7;     65.40;     42.54;           ;    -1075.10758842;    -0.00161848;         3.3267;        17.3659;     0.025530
       105;      7;     78.39;     53.03;           ;    -1075.10801616;    -0.00042773;         4.6028;        32.8483;     0.021913
       106;      7;     67.41;     41.82;           ;    -1075.10958738;    -0.00157122;         3.2091;        13.6371;     0.011361
       107;      7;     68.73;     55.55;           ;    -1075.11006098;    -0.00047360;         4.4529;        32.8546;     0.010507
       108;      8;     73.68;     40.30;           ;    -1075.11153063;    -0.00146965;         3.1230;        13.2096;     0.017317
       109;      7;     65.88;     48.94;           ;    -1075.11193753;    -0.00040690;         4.3696;        28.2548;     0.015144
       110;      7;     78.82;     41.03;           ;    -1075.11329703;    -0.00135950;         3.0451;        12.1875;     0.010095
       111;      7;     69.52;     43.77;           ;    -1075.11367699;    -0.00037997;         4.1853;        38.8770;     0.008861
       112;      7;     81.59;     42.01;           ;    -1075.11497321;    -0.00129622;         3.0110;        12.2552;     0.019804
       113;      7;     64.96;     40.96;           ;    -1075.11539330;    -0.00042009;         4.2271;        42.7358;     0.019531
       114;      8;     80.52;     49.31;           ;    -1075.11669428;    -0.00130098;         3.0063;        14.8326;     0.008645
       115;      7;     68.46;     42.62;           ;    -1075.11695624;    -0.00026196;         4.0226;        29.4106;     0.006004
       116;      9;     76.00;     49.47;           ;    -1075.11814704;    -0.00119080;         2.8892;        16.1930;     0.028662
       117;      7;     72.02;     40.55;           ;    -1075.11835548;    -0.00020844;         3.8113;        33.4532;     0.018449
       118;      8;     72.60;     42.85;           ;    -1075.11943373;    -0.00107825;         2.9158;        16.2120;     0.009803
       119;      7;     72.70;     44.52;           ;    -1075.11959215;    -0.00015843;         3.7620;        33.8920;     0.005460
       120;      7;     67.64;     41.09;           ;    -1075.12072081;    -0.00112866;         2.8583;        11.9048;     0.027668
       121;      7;     74.57;     42.33;           ;    -1075.12093836;    -0.00021755;         3.8938;        31.1109;     0.019027
       122;      7;     68.73;     43.62;           ;    -1075.12207431;    -0.00113596;         2.7867;        15.5327;     0.009800
       123;      7;     73.72;     46.57;           ;    -1075.12234300;    -0.00026869;         3.8477;        28.4192;     0.007725
       124;      7;     73.04;     42.97;           ;    -1075.12343420;    -0.00109120;         2.6868;         9.7338;     0.020710
       125;      7;     70.85;     47.23;           ;    -1075.12373155;    -0.00029735;         3.6945;        23.5973;     0.017925
       126;      7;     73.41;     44.45;           ;    -1075.12475638;    -0.00102483;         2.6127;         9.8692;     0.012056
       127;      7;     65.70;     42.66;           ;    -1075.12508549;    -0.00032911;         3.6847;        35.2583;     0.011804
       128;      7;     73.84;     47.40;           ;    -1075.12605991;    -0.00097442;         2.5578;        12.5900;     0.017204
       129;      7;     68.77;     43.59;           ;    -1075.12629431;    -0.00023440;         3.5123;        29.4808;     0.013552
       130;      7;     71.85;     41.81;           ;    -1075.12719131;    -0.00089700;         2.5325;         9.2643;     0.009751
       131;      7;     72.15;     44.03;           ;    -1075.12749967;    -0.00030836;         3.5303;        25.4576;     0.009998
       132;      7;     71.59;     45.39;           ;    -1075.12843901;    -0.00093933;         2.4879;        11.5855;     0.021440
       133;      7;     71.75;     46.49;           ;    -1075.12867565;    -0.00023664;         3.3854;        28.7635;     0.017570
       134;      9;     78.16;     43.73;           ;    -1075.12955145;    -0.00087580;         2.3831;         9.4762;     0.011077
       135;      5;     64.21;     47.27;           ;    -1075.12973834;    -0.00018689;         3.1777;        25.6650;     0.007988
       136;      7;     69.46;     41.74;           ;    -1075.13053862;    -0.00080028;         2.3188;        10.3786;     0.019149
       137;      7;     69.89;     42.78;           ;    -1075.13073756;    -0.00019894;         3.2189;        26.4451;     0.015516
       138;      7;     91.89;     42.83;           ;    -1075.13152067;    -0.00078311;         2.3238;         9.6548;     0.010710
       139;      7;     69.70;     44.91;           ;    -1075.13172147;    -0.00020080;         3.2855;        27.6524;     0.008909
       140;      7;     77.29;     44.67;           ;    -1075.13249480;    -0.00077334;         2.2652;         9.3862;     0.015994
       141;      7;     72.58;     42.72;           ;    -1075.13275973;    -0.00026492;         3.1019;        23.2772;     0.016357
       142;      7;     72.78;     47.84;           ;    -1075.13349026;    -0.00073053;         2.2047;         8.3819;     0.011858
       143;      7;     71.29;     47.85;           ;    -1075.13371362;    -0.00022336;         3.1096;        16.3204;     0.011098
       144;      7;     69.34;     44.84;           ;    -1075.13443009;    -0.00071648;         2.1925;        10.3814;     0.017514
       145;      7;     71.36;     43.95;           ;    -1075.13463577;    -0.00020568;         3.0676;        29.8808;     0.015768
       146;      7;     68.58;     43.82;           ;    -1075.13531669;    -0.00068092;         2.1475;         8.9279;     0.011569
       147;      7;     73.91;     44.39;           ;    -1075.13551256;    -0.00019587;         2.9999;        33.7716;     0.010397
       148;      8;     73.97;     46.98;           ;    -1075.13616084;    -0.00064828;         2.1044;         9.7823;     0.016845
       149;      8;     77.65;     46.66;           ;    -1075.13637129;    -0.00021046;         2.9331;        33.8750;     0.016559
       150;      7;     69.00;     46.44;           ;    -1075.13699872;    -0.00062743;         2.0809;         8.4834;     0.010430
       151;      7;     68.07;     42.26;           ;    -1075.13717502;    -0.00017630;         2.9200;        28.9597;     0.009179
       152;      7;     73.21;     46.09;           ;    -1075.13778314;    -0.00060812;         2.0463;         7.2155;     0.016452
       153;      7;     69.13;     42.25;           ;    -1075.13797920;    -0.00019606;         2.8391;        20.5177;     0.016061
       154;      7;     73.43;     45.07;           ;    -1075.13856735;    -0.00058816;         1.9869;         6.9714;     0.010436
       155;      7;     71.92;     44.78;           ;    -1075.13874099;    -0.00017364;         2.7620;        23.5011;     0.009559
       156;      7;     73.10;     43.23;           ;    -1075.13930267;    -0.00056168;         1.9801;         7.5197;     0.017054
       157;      7;     69.76;     41.91;           ;    -1075.13947382;    -0.00017115;         2.7744;        27.6835;     0.016005
       158;      3;     51.67;     42.74;           ;    -1075.14003438;    -0.00056055;         2.0063;         8.5451;     0.009789
       159;      5;     61.73;     43.33;           ;    -1075.14017432;    -0.00013994;         2.7611;        26.0410;     0.007996
       160;      7;     70.58;     43.16;           ;    -1075.14072401;    -0.00054969;         2.0228;         7.8797;     0.025356
       161;      7;     70.02;     42.59;           ;    -1075.14082274;    -0.00009873;         2.6747;        20.9768;     0.016457
       162;      5;     61.22;     42.90;           ;    -1075.14135860;    -0.00053586;         1.9610;        11.0430;     0.007670
       163;      5;     63.86;     45.08;           ;    -1075.14150108;    -0.00014248;         2.6919;        17.0336;     0.006519
       164;      7;     73.13;     41.71;           ;    -1075.14203917;    -0.00053808;         1.9711;        10.5640;     0.025890
       165;      7;     73.01;     42.37;           ;    -1075.14212722;    -0.00008806;         2.6234;        23.9835;     0.015676
       166;      7;     73.88;     40.92;           ;    -1075.14261892;    -0.00049169;         1.8810;         7.2302;     0.009032
       167;      5;     62.78;     41.91;           ;    -1075.14274873;    -0.00012981;         2.5863;        25.4296;     0.007575
       168;      7;     71.65;     42.37;           ;    -1075.14323286;    -0.00048413;         1.8680;         9.0677;     0.022067
       169;      7;     67.64;     48.53;           ;    -1075.14335604;    -0.00012319;         2.5774;        20.5724;     0.018280
       170;      7;     70.25;     45.97;           ;    -1075.14384465;    -0.00048861;         1.8564;         7.6530;     0.009275
       171;      5;     65.23;     42.30;           ;    -1075.14400400;    -0.00015934;         2.5988;        18.9774;     0.009190
       172;      5;     61.43;     42.68;           ;    -1075.14450962;    -0.00050562;         1.8801;         9.4827;     0.025238
       173;      7;     69.89;     45.61;           ;    -1075.14462217;    -0.00011255;         2.5858;        20.5047;     0.019082
       174;      7;     72.96;     45.55;           ;    -1075.14509835;    -0.00047618;         1.8149;         7.4217;     0.010535
       175;      7;     74.27;     45.56;           ;    -1075.14521359;    -0.00011525;         2.4851;        23.2370;     0.008394
       176;      7;     71.58;     40.43;           ;    -1075.14566658;    -0.00045298;         1.7950;        10.1685;     0.022490
       177;      7;     71.69;     43.91;           ;    -1075.14581524;    -0.00014867;         2.5376;        18.8343;     0.022542
       178;      7;     67.99;     41.94;           ;    -1075.14627751;    -0.00046227;         1.7951;         7.4783;     0.010181
       179;      7;     65.88;     44.49;           ;    -1075.14637860;    -0.00010109;         2.4308;        16.9977;     0.007445
       180;      7;     66.54;     43.80;           ;    -1075.14681545;    -0.00043685;         1.7654;         8.9618;     0.024752
       181;      7;     72.36;     44.09;           ;    -1075.14695071;    -0.00013527;         2.4528;        20.9526;     0.023968
       182;      7;     69.92;     41.02;           ;    -1075.14739226;    -0.00044154;         1.7972;        10.4374;     0.007078
       183;      6;     65.07;     42.19;           ;    -1075.14746249;    -0.00007023;         2.3559;        24.9719;     0.004190
       184;      7;     71.47;     45.95;           ;    -1075.14786752;    -0.00040503;         1.7997;        10.2207;     0.033529
       185;      6;     63.66;     50.08;           ;    -1075.14791044;    -0.00004292;         2.3001;        25.1915;     0.015635
       186;      7;     66.42;     45.95;           ;    -1075.14829054;    -0.00038010;         1.6967;        10.5587;     0.006199
       187;      7;     67.82;     44.02;           ;    -1075.14837173;    -0.00008120;         2.2691;        18.9528;     0.004526
       188;      7;     71.18;     48.75;           ;    -1075.14877033;    -0.00039859;         1.6611;         6.8723;     0.030837
       189;      7;     70.84;     41.29;           ;    -1075.14885671;    -0.00008638;         2.2788;        22.4175;     0.023374
       190;      7;     74.01;     43.06;           ;    -1075.14923538;    -0.00037867;         1.6363;         7.2510;     0.006762
       191;      5;     62.37;     43.36;           ;    -1075.14930631;    -0.00007093;         2.1847;        22.5889;     0.004430
       192;      7;     68.51;     49.62;           ;    -1075.14966824;    -0.00036193;         1.6056;         7.6615;     0.026225
       193;      7;     70.20;     45.31;           ;    -1075.14977202;    -0.00010378;         2.2785;        21.8839;     0.024106
       194;      7;     67.33;     41.44;           ;    -1075.15014699;    -0.00037497;         1.5969;         9.5553;     0.007076
       195;      7;     77.51;     43.46;           ;    -1075.15024710;    -0.00010010;         2.1557;        18.6784;     0.006011
       196;      7;     71.11;     44.84;           ;    -1075.15061520;    -0.00036810;         1.6844;        11.8426;     0.032763
       197;      7;     71.53;     43.24;           ;    -1075.15068708;    -0.00007188;         2.3555;        34.4602;     0.023569
       198;      5;     66.15;     44.16;           ;    -1075.15107212;    -0.00038505;         1.7372;        10.2308;     0.008994
       199;      5;     64.25;     44.74;           ;    -1075.15112817;    -0.00005604;         2.1782;        26.5350;     0.005074
       200;      7;     72.52;     43.14;           ;    -1075.15152440;    -0.00039623;         1.9020;        15.7470;     0.045827
       201;      5;     59.54;     40.04;           ;    -1075.15154582;    -0.00002143;         2.3531;        30.4441;     0.014646
       202;      7;     70.85;     43.25;           ;    -1075.15193274;    -0.00038692;         1.6534;        11.8309;     0.008070
       203;      7;     70.72;     42.75;           ;    -1075.15202440;    -0.00009166;         2.1493;        14.2775;     0.006239
       204;      7;     70.65;     43.98;           ;    -1075.15240144;    -0.00037704;         1.7115;        14.5247;     0.033783
       205;      7;     67.51;     42.32;           ;    -1075.15247061;    -0.00006917;         2.4128;        30.4149;     0.023312
       206;      7;     72.98;     44.26;           ;    -1075.15284934;    -0.00037873;         1.6980;         7.5356;     0.008760
       207;      7;     71.38;     41.76;           ;    -1075.15291449;    -0.00006515;         2.1707;        21.4477;     0.005465
       208;      7;     70.59;     42.87;           ;    -1075.15330834;    -0.00039385;         1.7839;        16.3139;     0.039637
       209;      7;     73.70;     48.27;           ;    -1075.15337190;    -0.00006356;         2.5113;        43.1636;     0.026500
       210;      5;     64.14;     41.52;           ;    -1075.15377096;    -0.00039906;         1.7568;         8.9208;     0.008315
       211;      3;     50.12;     41.41;           ;    -1075.15381190;    -0.00004094;         2.1514;        18.2532;     0.003668
       212;      7;     59.27;     42.81;           ;    -1075.15419321;    -0.00038131;         1.8130;        14.1840;     0.035041
       213;      5;     48.97;     42.40;           ;    -1075.15426794;    -0.00007473;         2.6508;        39.6746;     0.026663
       214;      7;     51.88;     43.09;           ;    -1075.15469697;    -0.00042903;         1.8021;        12.0869;     0.007971
       215;      7;     54.14;     43.87;           ;    -1075.15477118;    -0.00007421;         2.2713;        21.1213;     0.005007
       216;      3;     37.42;     37.22;           ;    -1075.15517880;    -0.00040762;         1.8711;        19.1212;     0.036895
       217;      5;     36.47;     27.86;           ;    -1075.15524470;    -0.00006591;         2.6190;        41.3115;     0.024382
       218;      7;     33.17;     25.86;           ;    -1075.15566202;    -0.00041732;         1.8297;        10.0742;     0.006625
       219;      7;     34.31;     26.05;           ;    -1075.15572170;    -0.00005968;         2.2694;        18.9189;     0.003612
       220;      7;     34.09;     24.81;           ;    -1075.15614961;    -0.00042791;         1.9372;        20.7503;     0.038407
       221;      5;     29.44;     25.22;           ;    -1075.15621134;    -0.00006173;         2.7343;        47.0646;     0.024329
       222;      7;     31.49;     24.30;           ;    -1075.15666903;    -0.00045769;         1.8869;        12.2831;     0.006607
       223;      5;     28.78;     25.03;           ;    -1075.15674623;    -0.00007720;         2.3523;        17.7784;     0.004032
       224;      7;     37.02;     23.96;           ;    -1075.15721133;    -0.00046510;         2.0147;        21.0988;     0.040102
       225;      7;     30.42;     24.65;           ;    -1075.15726874;    -0.00005740;         2.7835;        45.4165;     0.023121
       226;      7;     30.97;     23.73;           ;    -1075.15774535;    -0.00047662;         1.9209;        12.5299;     0.007434
       227;      7;     30.47;     24.99;           ;    -1075.15780818;    -0.00006282;         2.3778;        15.4509;     0.003879
       228;      7;     30.47;     23.78;           ;    -1075.15828448;    -0.00047630;         2.0151;        20.0451;     0.037572
       229;      7;     35.87;     23.69;           ;    -1075.15836368;    -0.00007920;         2.8921;        46.4200;     0.026780
       230;      7;     30.86;     23.95;           ;    -1075.15889418;    -0.00053051;         1.9658;        12.5667;     0.006963
       231;      5;     27.98;     24.18;           ;    -1075.15896509;    -0.00007091;         2.4082;        19.1044;     0.003640
       232;      7;     30.52;     23.35;           ;    -1075.15945979;    -0.00049470;         2.0671;        23.8088;     0.041534
       233;      6;     29.19;     23.49;           ;    -1075.15949495;    -0.00003516;         2.6688;        42.8794;     0.016641
       234;      7;     36.46;     24.26;           ;    -1075.15996076;    -0.00046581;         1.8472;        12.9520;     0.008792
       235;      5;     27.78;     23.84;           ;    -1075.16004532;    -0.00008456;         2.3367;        13.5069;     0.005720
       236;      7;     30.71;     23.44;           ;    -1075.16050074;    -0.00045542;         1.9658;        19.1055;     0.034507
       237;      7;     31.04;     23.88;           ;    -1075.16056546;    -0.00006472;         2.6926;        40.3997;     0.021178
       238;      7;     30.48;     24.52;           ;    -1075.16104157;    -0.00047612;         1.9203;        10.9848;     0.006382
       239;      5;     28.74;     23.60;           ;    -1075.16107996;    -0.00003839;         2.2801;        16.6198;     0.002388
       240;      7;     30.81;     23.80;           ;    -1075.16152401;    -0.00044405;         1.9355;        16.6910;     0.035595
       241;      5;     28.88;     23.97;           ;    -1075.16156038;    -0.00003636;         2.5041;        31.1039;     0.014975
       242;      7;     29.87;     23.95;           ;    -1075.16199608;    -0.00043570;         1.7793;        12.2082;     0.009635
       243;      7;     29.79;     23.77;           ;    -1075.16210832;    -0.00011224;         2.3290;        21.4078;     0.008005
       244;      7;     35.44;     23.75;           ;    -1075.16254865;    -0.00044034;         1.9107;        19.7715;     0.036588
       245;      5;     29.48;     23.97;           ;    -1075.16258305;    -0.00003440;         2.4181;        34.3988;     0.014878
       246;      7;     31.83;     23.44;           ;    -1075.16298716;    -0.00040411;         1.7263;         9.1450;     0.006145
       247;      5;     28.08;     24.66;           ;    -1075.16302192;    -0.00003476;         2.0724;        14.4432;     0.002410
       248;      7;     31.19;     24.24;           ;    -1075.16339265;    -0.00037073;         1.6948;         9.4260;     0.031786
       249;      6;     28.37;     23.75;           ;    -1075.16343525;    -0.00004260;         2.2288;        22.4292;     0.016349
       250;      7;     29.66;     23.41;           ;    -1075.16379940;    -0.00036415;         1.6082;        11.3415;     0.007157
       251;      6;     28.80;     23.42;           ;    -1075.16384454;    -0.00004514;         2.0265;        20.1352;     0.003566
       252;      5;     26.89;     23.44;           ;    -1075.16416840;    -0.00032385;         1.5764;         9.1863;     0.026897
       253;      5;     25.92;     23.65;           ;    -1075.16420750;    -0.00003911;         2.0710;        20.9038;     0.013774
       254;      7;     32.48;     23.47;           ;    -1075.16450055;    -0.00029305;         1.4504;         7.0468;     0.005962
       255;      5;     26.33;     23.28;           ;    -1075.16454701;    -0.00004645;         1.8390;        12.5744;     0.003492
       256;      7;     30.51;     23.80;           ;    -1075.16480851;    -0.00026151;         1.4108;         8.0192;     0.025450
       257;      5;     26.22;     23.03;           ;    -1075.16483936;    -0.00003085;         1.7940;        17.7478;     0.012858
