#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
        85;      9;     34.50;     24.56;           ;    -1076.23237146;    -0.00235978;         3.9180;        19.0763;     0.012624
        86;      7;     32.47;     24.24;           ;    -1076.23286603;    -0.00049457;         5.3579;        44.1002;     0.008997
        87;      7;     32.38;     23.77;           ;    -1076.23492990;    -0.00206387;         3.7483;        13.7009;     0.014154
        88;      9;     35.17;     23.71;           ;    -1076.23567159;    -0.00074169;         5.1755;        38.6976;     0.015015
        89;      9;     62.16;     50.58;           ;    -1076.23765378;    -0.00198219;         3.5767;        20.7392;     0.008998
        90;      7;     66.12;     40.11;           ;    -1076.23809517;    -0.00044139;         4.8388;        30.2513;     0.006736
        91;      5;     58.58;     45.23;           ;    -1076.23985681;    -0.00176164;         3.6258;        15.2934;     0.018052
        92;      5;     72.77;     42.90;           ;    -1076.24032788;    -0.00047107;         5.1053;        37.1227;     0.015629
        93;      9;     72.26;     41.80;           ;    -1076.24220362;    -0.00187573;         3.7606;        17.6699;     0.009402
        94;      7;     73.06;     48.75;           ;    -1076.24249811;    -0.00029449;         4.8206;        24.0438;     0.005516
        95;      9;     73.10;     41.63;           ;    -1076.24431164;    -0.00181353;         3.6677;        28.6222;     0.024889
        96;      7;     69.62;     49.86;           ;    -1076.24452447;    -0.00021283;         4.7441;        37.5006;     0.012279
        97;      9;     77.88;     41.59;           ;    -1076.24617957;    -0.00165510;         3.4670;        12.3611;     0.007873
        98;      7;     63.82;     50.47;           ;    -1076.24653730;    -0.00035773;         4.6977;        35.2208;     0.005738
        99;      7;     75.47;     41.04;           ;    -1076.24816401;    -0.00162671;         3.3209;        14.6879;     0.020194
       100;      7;     68.37;     41.18;           ;    -1076.24850748;    -0.00034347;         4.4825;        32.3942;     0.014678
       101;      7;     76.95;     45.62;           ;    -1076.24998215;    -0.00147467;         3.1387;        16.6361;     0.008303
       102;      7;     67.75;     42.57;           ;    -1076.25039398;    -0.00041183;         4.3110;        30.0128;     0.007269
       103;      7;     72.08;     48.41;           ;    -1076.25178796;    -0.00139398;         3.0793;        11.7174;     0.017629
       104;      7;     69.87;     42.61;           ;    -1076.25216380;    -0.00037584;         4.3034;        29.1036;     0.015201
       105;      9;     76.30;     44.13;           ;    -1076.25348264;    -0.00131884;         2.9473;         9.4301;     0.009079
       106;      7;     77.74;     44.78;           ;    -1076.25379191;    -0.00030926;         3.9953;        34.4350;     0.007006
       107;      7;     73.98;     43.15;           ;    -1076.25497383;    -0.00118193;         2.8369;        11.3910;     0.014352
       108;      7;     85.72;     46.26;           ;    -1076.25542138;    -0.00044754;         3.9755;        27.4712;     0.015892
       109;      7;     79.21;     46.11;           ;    -1076.25665089;    -0.00122951;         2.8138;        11.3271;     0.008755
       110;      7;     70.69;     47.10;           ;    -1076.25702063;    -0.00036974;         3.9224;        29.9403;     0.008127
       111;      7;     73.27;     41.04;           ;    -1076.25819263;    -0.00117200;         2.8389;         9.5836;     0.018300
       112;      7;     73.18;     50.51;           ;    -1076.25843948;    -0.00024685;         3.9077;        30.3178;     0.013258
       113;      7;     68.48;     43.30;           ;    -1076.25954195;    -0.00110247;         2.8617;        13.1550;     0.008954
       114;      7;     72.98;     41.00;           ;    -1076.25979980;    -0.00025786;         3.8500;        27.0133;     0.006934
       115;      7;     70.10;     48.83;           ;    -1076.26092656;    -0.00112676;         2.9102;        14.0722;     0.026546
       116;      7;     69.32;     46.51;           ;    -1076.26107218;    -0.00014562;         3.7570;        27.6808;     0.014005
       117;      9;     85.68;     46.20;           ;    -1076.26209465;    -0.00102246;         2.7379;        12.0471;     0.010318
       118;      7;     69.82;     48.29;           ;    -1076.26221802;    -0.00012337;         3.5159;        25.7623;     0.005057
       119;      7;     76.45;     43.25;           ;    -1076.26313888;    -0.00092086;         2.5500;         9.4288;     0.016623
       120;      7;     75.59;     42.68;           ;    -1076.26343750;    -0.00029862;         3.6171;        25.4745;     0.016456
       121;      7;     75.25;     44.29;           ;    -1076.26440173;    -0.00096423;         2.4999;        12.0392;     0.010499
       122;      7;     73.86;     43.74;           ;    -1076.26470732;    -0.00030559;         3.4453;        22.1771;     0.010083
       123;      7;     70.22;     42.82;           ;    -1076.26561330;    -0.00090598;         2.4178;         9.7815;     0.013264
       124;      7;     73.45;     43.95;           ;    -1076.26589060;    -0.00027730;         3.3890;        19.3908;     0.012463
       125;      7;     69.92;     43.43;           ;    -1076.26674673;    -0.00085613;         2.3891;         7.9098;     0.011347
       126;      7;     70.24;     46.06;           ;    -1076.26698766;    -0.00024093;         3.3567;        26.4575;     0.009992
       127;      7;     70.19;     44.92;           ;    -1076.26779422;    -0.00080657;         2.3697;        10.5417;     0.013362
       128;      7;     65.94;     45.52;           ;    -1076.26803468;    -0.00024046;         3.3357;        26.3128;     0.012308
       129;      7;     73.04;     45.66;           ;    -1076.26883706;    -0.00080238;         2.3859;         9.8546;     0.009109
       130;      7;     73.90;     44.50;           ;    -1076.26916064;    -0.00032357;         3.3982;        31.3803;     0.010590
       131;      5;     64.68;     48.01;           ;    -1076.26999810;    -0.00083746;         2.3885;         9.5524;     0.016505
       132;      7;     75.54;     43.65;           ;    -1076.27020339;    -0.00020530;         3.3283;        29.7049;     0.013241
       133;      7;     68.24;     48.86;           ;    -1076.27097801;    -0.00077461;         2.3393;         7.9432;     0.007603
       134;      5;     64.69;     44.90;           ;    -1076.27123734;    -0.00025933;         3.2224;        21.2125;     0.007669
       135;      7;     68.04;     50.26;           ;    -1076.27201623;    -0.00077889;         2.4295;        14.7114;     0.022680
       136;      7;     73.98;     43.52;           ;    -1076.27218751;    -0.00017128;         3.3106;        36.4036;     0.017248
       137;      7;     74.57;     43.17;           ;    -1076.27294056;    -0.00075305;         2.7945;        18.8378;     0.010935
       138;      5;     64.83;     43.84;           ;    -1076.27296925;    -0.00002870;         3.2138;        31.1000;     0.002607
       139;      5;     60.16;     44.10;           ;    -1076.27376704;    -0.00079779;         2.5430;        13.2039;     0.028669
       140;      5;     60.31;     48.91;           ;    -1076.27383623;    -0.00006919;         3.2014;        19.9103;     0.011682
       141;      7;     67.48;     43.82;           ;    -1076.27458764;    -0.00075141;         2.2461;         7.5519;     0.009739
       142;      7;     66.81;     43.89;           ;    -1076.27481515;    -0.00022751;         3.0684;        19.8308;     0.009039
       143;      7;     73.40;     43.50;           ;    -1076.27554961;    -0.00073446;         2.2034;         7.3941;     0.015872
       144;      7;     67.38;     45.68;           ;    -1076.27577825;    -0.00022864;         3.1398;        27.5678;     0.015186
       145;      7;     64.52;     45.41;           ;    -1076.27651168;    -0.00073342;         2.2479;         7.4854;     0.011830
       146;      7;     66.01;     43.12;           ;    -1076.27672839;    -0.00021672;         3.1913;        36.3197;     0.010773
       147;      7;     72.43;     44.00;           ;    -1076.27744410;    -0.00071571;         2.2245;         8.0158;     0.016397
       148;      7;     74.77;     43.72;           ;    -1076.27763088;    -0.00018678;         3.0761;        35.3113;     0.013781
       149;      7;     66.10;     43.33;           ;    -1076.27829380;    -0.00066292;         2.1839;        10.2031;     0.009752
       150;      7;     71.62;     45.21;           ;    -1076.27851125;    -0.00021745;         3.0472;        31.3454;     0.009593
       151;      7;     68.33;     45.10;           ;    -1076.27918313;    -0.00067188;         2.2472;        10.3669;     0.020980
       152;      7;     72.06;     44.56;           ;    -1076.27933675;    -0.00015362;         3.0742;        29.5145;     0.016443
       153;      7;     71.84;     46.80;           ;    -1076.27999471;    -0.00065797;         2.3852;        16.9850;     0.010287
       154;      5;     63.02;     44.21;           ;    -1076.28004887;    -0.00005416;         2.8570;        25.9075;     0.003933
       155;      9;     82.08;     43.63;           ;    -1076.28071707;    -0.00066820;         2.4221;        19.1056;     0.030658
       156;      5;     59.69;     46.76;           ;    -1076.28074905;    -0.00003198;         2.9228;        29.7562;     0.008849
       157;      7;     76.91;     42.97;           ;    -1076.28137966;    -0.00063061;         2.1019;        10.5423;     0.008057
       158;      7;     71.99;     41.57;           ;    -1076.28152923;    -0.00014957;         2.8674;        22.3713;     0.006314
       159;      7;     74.20;     49.50;           ;    -1076.28214657;    -0.00061734;         2.0590;         7.3858;     0.018677
       160;      7;     69.89;     43.78;           ;    -1076.28231660;    -0.00017003;         2.8927;        28.2428;     0.016474
       161;      7;     75.67;     44.07;           ;    -1076.28292635;    -0.00060974;         2.0046;         7.6689;     0.008671
       162;      7;     74.84;     48.40;           ;    -1076.28310385;    -0.00017750;         2.7355;        28.4893;     0.007884
       163;      7;     76.51;     46.03;           ;    -1076.28368475;    -0.00058091;         2.0092;         8.3179;     0.019511
       164;      7;     71.25;     47.09;           ;    -1076.28384303;    -0.00015828;         2.8591;        27.2823;     0.017117
       165;      7;     72.03;     46.22;           ;    -1076.28443417;    -0.00059114;         2.0441;         9.8649;     0.007915
       166;      7;     73.12;     47.84;           ;    -1076.28458032;    -0.00014615;         2.7411;        24.7605;     0.006335
       167;      8;     73.73;     46.25;           ;    -1076.28518259;    -0.00060228;         2.1128;        14.6245;     0.028365
       168;      7;     74.48;     44.40;           ;    -1076.28528047;    -0.00009788;         2.8231;        29.3069;     0.017861
       169;      7;     71.25;     42.40;           ;    -1076.28588170;    -0.00060123;         2.1283;        14.4180;     0.009139
       170;      5;     61.87;     46.51;           ;    -1076.28595246;    -0.00007076;         2.6901;        26.0298;     0.004408
       171;      7;     70.68;     43.00;           ;    -1076.28656371;    -0.00061124;         2.0770;         9.5908;     0.028277
       172;      7;     69.76;     41.99;           ;    -1076.28668167;    -0.00011796;         2.8516;        24.3457;     0.020038
       173;      7;     74.49;     42.96;           ;    -1076.28731751;    -0.00063585;         2.0722;        11.6274;     0.009742
       174;      5;     63.03;     42.51;           ;    -1076.28744173;    -0.00012422;         2.8018;        30.4872;     0.006602
       175;      7;     73.02;     44.01;           ;    -1076.28803588;    -0.00059414;         2.0719;        11.0533;     0.024021
       176;      5;     62.13;     41.89;           ;    -1076.28815158;    -0.00011570;         2.8466;        35.8175;     0.016700
       177;      7;     75.29;     43.34;           ;    -1076.28873407;    -0.00058249;         2.0836;         8.8686;     0.009148
       178;      7;     71.66;     43.98;           ;    -1076.28888979;    -0.00015572;         2.8688;        27.1981;     0.007824
       179;      7;     80.04;     42.97;           ;    -1076.28951261;    -0.00062282;         2.1357;        10.3530;     0.026875
       180;      7;     70.85;     45.95;           ;    -1076.28964231;    -0.00012970;         2.9076;        21.9387;     0.020014
       181;      7;     72.14;     46.09;           ;    -1076.29026742;    -0.00062511;         2.1212;        10.5449;     0.010565
       182;      5;     59.09;     43.90;           ;    -1076.29035305;    -0.00008563;         2.6811;        17.8698;     0.005662
       183;      7;     69.90;     43.07;           ;    -1076.29094582;    -0.00059278;         2.1528;        12.2334;     0.029290
       184;      6;     62.73;     43.53;           ;    -1076.29101464;    -0.00006882;         2.8472;        24.7207;     0.014696
       185;      7;     67.98;     45.04;           ;    -1076.29160596;    -0.00059131;         2.0773;         9.4334;     0.008809
       186;      7;     71.17;     43.93;           ;    -1076.29175317;    -0.00014722;         2.7969;        25.3630;     0.007130
       187;      7;     75.28;     47.11;           ;    -1076.29237535;    -0.00062218;         2.1292;        13.1782;     0.028912
       188;      7;     77.48;     46.55;           ;    -1076.29248937;    -0.00011402;         2.9342;        30.5396;     0.019781
       189;      7;     72.01;     43.99;           ;    -1076.29309494;    -0.00060557;         2.0254;         7.2963;     0.008314
       190;      5;     62.44;     45.21;           ;    -1076.29319858;    -0.00010364;         2.6112;        19.8876;     0.005132
       191;      7;     75.36;     44.06;           ;    -1076.29375342;    -0.00055484;         2.0208;        11.2555;     0.028154
       192;      7;     66.67;     46.36;           ;    -1076.29388022;    -0.00012680;         2.8279;        33.2030;     0.022815
       193;      5;     68.47;     42.03;           ;    -1076.29446063;    -0.00058041;         2.1701;        13.9055;     0.010616
       194;      5;     59.82;     48.08;           ;    -1076.29451062;    -0.00004999;         2.6923;        24.6821;     0.004158
       195;      7;     68.98;     46.94;           ;    -1076.29505271;    -0.00054209;         2.0013;         9.2120;     0.026915
       196;      5;     63.87;     46.19;           ;    -1076.29512912;    -0.00007641;         2.6426;        22.2309;     0.015276
       197;      7;     72.38;     44.12;           ;    -1076.29562320;    -0.00049408;         1.8884;        10.4456;     0.008048
       198;      7;     67.07;     47.29;           ;    -1076.29573741;    -0.00011421;         2.5203;        18.4691;     0.006158
       199;      7;     56.36;     41.02;           ;    -1076.29623181;    -0.00049440;         1.9110;        12.3641;     0.021970
       200;      7;     56.11;     44.35;           ;    -1076.29635084;    -0.00011903;         2.6774;        29.5404;     0.017810
       201;      5;     47.15;     40.43;           ;    -1076.29684347;    -0.00049262;         1.9184;         8.7404;     0.008407
       202;      5;     44.21;     40.21;           ;    -1076.29691225;    -0.00006879;         2.4688;        27.0486;     0.004530
       203;      5;     44.46;     41.22;           ;    -1076.29735997;    -0.00044771;         1.9125;        18.0910;     0.025304
       204;      5;     40.27;     27.72;           ;    -1076.29743966;    -0.00007970;         2.5916;        36.9696;     0.017060
       205;      7;     35.85;     26.65;           ;    -1076.29785904;    -0.00041937;         2.1079;        15.0296;     0.010460
       206;      3;     29.00;     25.22;           ;    -1076.29787557;    -0.00001653;         2.4118;        23.2585;     0.002548
       207;      7;     37.76;     24.18;           ;    -1076.29834739;    -0.00047182;         2.0158;        13.7553;     0.033072
       208;      3;     28.71;     24.50;           ;    -1076.29838204;    -0.00003465;         2.5566;        26.4874;     0.012813
       209;      7;     34.85;     24.71;           ;    -1076.29884363;    -0.00046160;         1.8295;        13.8324;     0.009898
       210;      7;     32.66;     24.41;           ;    -1076.29899030;    -0.00014667;         2.5021;        22.5477;     0.009474
       211;      7;     33.59;     25.47;           ;    -1076.29946581;    -0.00047551;         1.8537;        15.5473;     0.025263
       212;      7;     34.54;     24.10;           ;    -1076.29957051;    -0.00010471;         2.6143;        29.4629;     0.019368
       213;      7;     34.38;     24.49;           ;    -1076.30003128;    -0.00046077;         1.8269;        10.7482;     0.007180
       214;      7;     33.89;     24.47;           ;    -1076.30017568;    -0.00014439;         2.3917;        19.2190;     0.006832
       215;      7;     34.08;     24.55;           ;    -1076.30066722;    -0.00049154;         2.2608;        32.0203;     0.040605
       216;      5;     32.33;     24.90;           ;    -1076.30069803;    -0.00003081;         2.8901;        52.6997;     0.015219
       217;      7;     35.12;     24.61;           ;    -1076.30118183;    -0.00048380;         2.1789;        14.0902;     0.014368
       218;      5;     29.81;     24.43;           ;    -1076.30119831;    -0.00001648;         2.4243;        16.7365;     0.003176
       219;      7;     34.34;     24.55;           ;    -1076.30170811;    -0.00050981;         2.0263;        19.3321;     0.032203
       220;      7;     32.49;     24.23;           ;    -1076.30179019;    -0.00008208;         2.8794;        38.4135;     0.020639
       221;      7;     40.66;     24.25;           ;    -1076.30228850;    -0.00049832;         1.9993;        22.2353;     0.011980
       222;      7;     34.13;     24.20;           ;    -1076.30243583;    -0.00014733;         2.6424;        23.1539;     0.011183
       223;      7;     34.96;     24.20;           ;    -1076.30292670;    -0.00049087;         2.1682;        27.7168;     0.031577
       224;      6;     33.24;     24.81;           ;    -1076.30301809;    -0.00009139;         3.0291;        47.1135;     0.022551
       225;      7;     35.55;     24.26;           ;    -1076.30344761;    -0.00042952;         2.5400;        21.3264;     0.012617
       226;      5;     30.72;     24.23;           ;    -1076.30399697;    -0.00054936;         2.3021;        24.4782;     0.044974
       227;      5;     30.04;     24.34;           ;    -1076.30402438;    -0.00002740;         2.8890;        38.0342;     0.014353
       228;      7;     33.93;     24.57;           ;    -1076.30452916;    -0.00050479;         2.0175;        14.5219;     0.010480
       229;      5;     30.09;     24.26;           ;    -1076.30467624;    -0.00014708;         2.6322;        27.4971;     0.009537
       230;      3;     27.33;     26.95;           ;    -1076.30519703;    -0.00052078;         2.3987;        34.3967;     0.046100
       231;      5;     29.48;     24.40;           ;    -1076.30522259;    -0.00002556;         2.9351;        51.0502;     0.014571
       232;      7;     32.45;     24.51;           ;    -1076.30572850;    -0.00050591;         1.9742;        12.0519;     0.007563
       233;      5;     29.19;     24.11;           ;    -1076.30577046;    -0.00004196;         2.3155;        15.2950;     0.002909
       234;      7;     32.93;     25.09;           ;    -1076.30625331;    -0.00048285;         2.0225;        18.6979;     0.039556
       235;      7;     34.46;     24.86;           ;    -1076.30631665;    -0.00006334;         2.8911;        43.1694;     0.024221
       236;      7;     32.47;     24.25;           ;    -1076.30680912;    -0.00049247;         1.8427;        16.5781;     0.006287
       237;      7;     31.89;     25.47;           ;    -1076.30690958;    -0.00010046;         2.2821;        20.0840;     0.004376
       238;      7;     32.69;     24.37;           ;    -1076.30735435;    -0.00044477;         1.8805;        17.0409;     0.034083
       239;      5;     29.16;     24.65;           ;    -1076.30744345;    -0.00008910;         2.7964;        43.5039;     0.026950
       240;      7;     38.75;     25.21;           ;    -1076.30791214;    -0.00046868;         1.8245;         8.6986;     0.006417
       241;      5;     30.05;     24.89;           ;    -1076.30798478;    -0.00007264;         2.2720;        22.4255;     0.003709
       242;      7;     35.14;     24.60;           ;    -1076.30839137;    -0.00040659;         1.9653;        19.1581;     0.038761
       243;      5;     29.28;     24.25;           ;    -1076.30842084;    -0.00002947;         2.5237;        32.2769;     0.015577
       244;      5;     29.67;     24.62;           ;    -1076.30881240;    -0.00039157;         1.7899;        10.6459;     0.006740
       245;      5;     28.47;     24.93;           ;    -1076.30885759;    -0.00004519;         2.2435;        26.1884;     0.003213
       246;      8;     33.01;     24.96;           ;    -1076.30923070;    -0.00037311;         1.7177;        13.0557;     0.030042
       247;      8;     33.82;     24.46;           ;    -1076.30930815;    -0.00007745;         2.4090;        28.8063;     0.023335
       248;      7;     31.50;     24.66;           ;    -1076.30968723;    -0.00037908;         1.5883;         8.5466;     0.006133
       249;      6;     30.86;     26.61;           ;    -1076.30975219;    -0.00006496;         2.0290;        21.1183;     0.003825
       250;      6;     29.64;     24.54;           ;    -1076.31008492;    -0.00033273;         1.5895;        14.5503;     0.029888
       251;      5;     28.20;     24.47;           ;    -1076.31014328;    -0.00005836;         2.2689;        37.8598;     0.021037
       252;      5;     28.74;     24.29;           ;    -1076.31048392;    -0.00034064;         1.5508;         8.0571;     0.006032
       253;      3;     25.61;     24.18;           ;    -1076.31055699;    -0.00007306;         2.0094;        21.2329;     0.004441
       254;      5;     30.35;     25.20;           ;    -1076.31087844;    -0.00032145;         1.5559;        12.7282;     0.029519
       255;      5;     28.81;     23.93;           ;    -1076.31091214;    -0.00003370;         2.0689;        30.0202;     0.014192
       256;      5;     30.05;     24.05;           ;    -1076.31119338;    -0.00028124;         1.4371;        11.4080;     0.008008
       257;      5;     30.51;     23.57;           ;    -1076.31126124;    -0.00006786;         1.9325;        15.3701;     0.006279
