#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
        30;     10;     55.89;     37.18;           ;    -1075.63536692;    -0.02053342;        12.5190;       129.7517;     0.028242
        31;      9;     54.15;     37.37;           ;    -1075.63817859;    -0.00281167;        16.1915;       132.7153;     0.015705
        32;     11;     52.32;     37.66;           ;    -1075.65666688;    -0.01848829;        11.9537;       120.5437;     0.018853
        33;      9;     51.39;     37.98;           ;    -1075.65959928;    -0.00293239;        14.9290;       240.9965;     0.011193
        34;     11;     56.02;     37.87;           ;    -1075.67673295;    -0.01713368;        10.1026;        64.2152;     0.024394
        35;      9;     52.14;     36.40;           ;    -1075.67970459;    -0.00297164;        13.8409;       122.6416;     0.015507
        36;     11;     55.17;     41.85;           ;    -1075.69317134;    -0.01346675;        10.0205;        74.7797;     0.015849
        37;     11;     56.90;     35.96;           ;    -1075.69819143;    -0.00502009;        14.3321;       129.6592;     0.017243
        38;     10;     54.43;     36.94;           ;    -1075.71290678;    -0.01471535;         9.4700;        60.5519;     0.025124
        39;      9;     61.70;     37.64;           ;    -1075.71786059;    -0.00495381;        12.5038;       115.4760;     0.025643
        40;     10;     62.24;     36.29;           ;    -1075.73027193;    -0.01241134;         9.4271;        57.3317;     0.014993
        41;     10;     55.56;     36.78;           ;    -1075.73285405;    -0.00258212;        13.2722;       109.7980;     0.010673
        42;     11;     58.07;     33.40;           ;    -1075.74472806;    -0.01187401;         8.9934;        45.3491;     0.027088
        43;     10;     56.76;     38.42;           ;    -1075.74734488;    -0.00261681;        12.0186;        74.9825;     0.020526
        44;     10;     56.73;     35.46;           ;    -1075.75805537;    -0.01071050;         8.7451;        53.7585;     0.011999
        45;      9;     55.18;     36.90;           ;    -1075.76073655;    -0.00268118;        11.5290;        72.6204;     0.009732
        46;     10;     54.48;     37.53;           ;    -1075.77170828;    -0.01097173;         9.1308;        81.6498;     0.036087
        47;      9;     53.24;     36.83;           ;    -1075.77277085;    -0.00106257;        11.7664;       116.8759;     0.015931
        48;      9;     53.91;     36.58;           ;    -1075.78207278;    -0.00930192;         8.5703;        75.2511;     0.014265
        49;      8;     49.06;     37.82;           ;    -1075.78284175;    -0.00076897;        10.7258;       148.5263;     0.005459
        50;     10;     56.15;     35.73;           ;    -1075.79087310;    -0.00803135;         7.6646;        46.8751;     0.026823
        51;     10;     56.73;     34.97;           ;    -1075.79327056;    -0.00239747;        10.0692;        69.7696;     0.025274
        52;      9;     53.74;     37.84;           ;    -1075.80185485;    -0.00858428;         7.3329;        53.7362;     0.015748
        53;      9;     55.35;     37.02;           ;    -1075.80428062;    -0.00242577;        10.6156;        79.2756;     0.014043
        54;     10;     53.89;     36.18;           ;    -1075.81237072;    -0.00809011;         7.1848;        45.6816;     0.025630
        55;     10;     56.10;     38.05;           ;    -1075.81393393;    -0.00156321;         9.5908;       103.6715;     0.017527
        56;     10;     58.23;     36.41;           ;    -1075.82070576;    -0.00677183;         6.9511;        31.9247;     0.013312
        57;     10;     57.55;     36.71;           ;    -1075.82304836;    -0.00234260;         9.7728;        84.0618;     0.013638
        58;      9;     55.36;     32.18;           ;    -1075.83022349;    -0.00717513;         7.1624;        47.8891;     0.026853
        59;      9;     54.28;     36.88;           ;    -1075.83160027;    -0.00137678;         9.8116;        70.4451;     0.018470
        60;     10;     56.00;     36.42;           ;    -1075.83789233;    -0.00629207;         6.9288;        50.4198;     0.012044
        61;      7;    199.34;    147.65;           ;    -1075.83862497;    -0.00073263;         8.6214;        79.9034;     0.005764
        62;     10;    509.71;    135.73;           ;    -1075.84425759;    -0.00563263;         6.8179;        37.9098;     0.037460
        63;      8;    448.01;    131.75;           ;    -1075.84476535;    -0.00050775;         8.4708;        55.7008;     0.016109
        64;     10;    506.67;    165.98;           ;    -1075.85047362;    -0.00570827;         6.1862;        40.5833;     0.011735
        65;      9;    486.16;    134.40;           ;    -1075.85142198;    -0.00094836;         8.2986;        78.6379;     0.007109
        66;      8;    435.73;    103.35;           ;    -1075.85643758;    -0.00501560;         5.9041;        26.4434;     0.024578
        67;      7;    371.38;    104.35;           ;    -1075.85727021;    -0.00083263;         7.9716;        72.7285;     0.015081
        68;      9;    414.03;     85.59;           ;    -1075.86162555;    -0.00435534;         5.6291;        34.8241;     0.012236
        69;      9;    349.76;     81.51;           ;    -1075.86332925;    -0.00170370;         7.8463;        63.8455;     0.013852
        70;      9;    333.29;     81.29;           ;    -1075.86784437;    -0.00451511;         5.4154;        33.0210;     0.018893
        71;      9;    357.90;     99.73;           ;    -1075.86916538;    -0.00132102;         7.4846;        66.5579;     0.017226
        72;     10;    387.51;     91.77;           ;    -1075.87336860;    -0.00420322;         5.4448;        27.9838;     0.017633
        73;     10;    392.05;     79.93;           ;    -1075.87496024;    -0.00159164;         8.0257;        67.5676;     0.019555
        74;      9;    359.91;     76.71;           ;    -1075.87940757;    -0.00444733;         5.2344;        34.4456;     0.024075
        75;      9;    346.53;     71.86;           ;    -1075.88047933;    -0.00107175;         6.8541;        57.4947;     0.019069
        76;     10;    381.01;     77.20;           ;    -1075.88405404;    -0.00357471;         4.8758;        24.0499;     0.010653
        77;     10;    381.92;     83.42;           ;    -1075.88513767;    -0.00108363;         6.7311;        39.3524;     0.009958
        78;      5;    279.93;    101.65;           ;    -1075.88869495;    -0.00355728;         5.4060;        28.4081;     0.031400
        79;      9;    382.74;     98.57;           ;    -1075.88928657;    -0.00059162;         7.3032;        68.1358;     0.020002
        80;      9;    360.74;     81.02;           ;    -1075.89281865;    -0.00353208;         6.0972;        42.4945;     0.015930
        81;      9;    368.24;     82.54;           ;    -1075.89636615;    -0.00354750;         4.9143;        26.1911;     0.025459
        82;      9;    369.79;     78.03;           ;    -1075.89713448;    -0.00076833;         6.8732;        59.5613;     0.018837
        83;     10;    377.98;     76.88;           ;    -1075.90078444;    -0.00364997;         4.9256;        37.0698;     0.019087
        84;      9;    369.20;     76.96;           ;    -1075.90131340;    -0.00052896;         6.5757;        90.2804;     0.010528
        85;      7;    341.12;     74.67;           ;    -1075.90435472;    -0.00304132;         4.6380;        18.1736;     0.018807
        86;      7;    305.40;     89.09;           ;    -1075.90526120;    -0.00090648;         6.4644;        68.7072;     0.017363
        87;      9;    357.71;     86.08;           ;    -1075.90823475;    -0.00297355;         4.4479;        30.8048;     0.014126
        88;      9;    353.39;     87.06;           ;    -1075.90917809;    -0.00094334;         6.1097;        65.0562;     0.013680
        89;      9;    357.89;    102.74;           ;    -1075.91189886;    -0.00272077;         4.2609;        20.0337;     0.019417
        90;      9;    317.32;     61.44;           ;    -1075.91258946;    -0.00069059;         5.9233;        56.1521;     0.015920
        91;      8;    155.79;     46.99;           ;    -1075.91509302;    -0.00250357;         4.1886;        19.6953;     0.012694
        92;      8;     61.54;     42.46;           ;    -1075.91599966;    -0.00090664;         5.8527;        54.9605;     0.013560
        93;      9;     62.28;     42.80;           ;    -1075.91846140;    -0.00246174;         4.3944;        21.2058;     0.027326
        94;      7;     53.03;     39.12;           ;    -1075.91880055;    -0.00033915;         5.7953;        54.1325;     0.014905
        95;      9;     54.12;     32.36;           ;    -1075.92112298;    -0.00232243;         4.3893;        27.0866;     0.008737
        96;      5;     42.22;     33.80;           ;    -1075.92152983;    -0.00040685;         5.5581;        53.3005;     0.005490
        97;      7;     45.66;     28.34;           ;    -1075.92395685;    -0.00242702;         4.6865;        29.3339;     0.040575
        98;      5;     32.96;     27.45;           ;    -1075.92406880;    -0.00011195;         5.5688;        53.0782;     0.011312
        99;      7;     36.17;     26.81;           ;    -1075.92646500;    -0.00239620;         4.0460;        17.8676;     0.012627
       100;      7;     34.49;     26.56;           ;    -1075.92689729;    -0.00043229;         5.4503;        40.8558;     0.008139
       101;      7;     33.91;     26.13;           ;    -1075.92914143;    -0.00224414;         3.8392;        13.5068;     0.021718
       102;      7;     34.05;     26.03;           ;    -1075.92989235;    -0.00075091;         5.3677;        36.8728;     0.021997
       103;      7;     33.45;     26.86;           ;    -1075.93203330;    -0.00214095;         3.7341;        16.8909;     0.011490
       104;      7;     33.73;     26.28;           ;    -1075.93247469;    -0.00044139;         5.0521;        34.0812;     0.008095
       105;      7;     32.80;     26.16;           ;    -1075.93435405;    -0.00187936;         3.6155;        11.5864;     0.019318
       106;      7;     33.03;     26.38;           ;    -1075.93487368;    -0.00051963;         5.0334;        43.5890;     0.016956
       107;      7;     33.80;     26.14;           ;    -1075.93668877;    -0.00181509;         3.4256;        12.8182;     0.008903
       108;      7;     34.00;     26.82;           ;    -1075.93715866;    -0.00046989;         4.5880;        30.1671;     0.007385
       109;      7;     36.10;     26.88;           ;    -1075.93878932;    -0.00163066;         3.3358;        14.7284;     0.024453
       110;      5;     32.15;     71.95;           ;    -1075.93921706;    -0.00042774;         4.5371;        43.2925;     0.020890
       111;      9;    361.16;     81.12;           ;    -1075.94085010;    -0.00163304;         3.3640;        12.2259;     0.008670
       112;      7;    336.65;     86.69;           ;    -1075.94107428;    -0.00022418;         4.3822;        32.7575;     0.004645
       113;      7;    333.03;     83.09;           ;    -1075.94258034;    -0.00150606;         3.2244;        16.7769;     0.023859
       114;      7;    311.28;     71.55;           ;    -1075.94288673;    -0.00030639;         4.4134;        27.2635;     0.016985
       115;      7;    339.32;    113.45;           ;    -1075.94432805;    -0.00144132;         3.2456;        15.1660;     0.007430
       116;      7;    304.14;    101.30;           ;    -1075.94461879;    -0.00029073;         4.3493;        32.0410;     0.005156
       117;      7;    327.63;     98.27;           ;    -1075.94607635;    -0.00145757;         3.1920;        14.0524;     0.022473
       118;      7;    334.90;     78.22;           ;    -1075.94641189;    -0.00033554;         4.3631;        24.8597;     0.017386
       119;      8;    328.71;     61.31;           ;    -1075.94782198;    -0.00141009;         3.0719;        13.6942;     0.009171
       120;      7;    321.34;     85.62;           ;    -1075.94811416;    -0.00029218;         4.1082;        24.8198;     0.006468
       121;      7;    332.20;    108.72;           ;    -1075.94940403;    -0.00128986;         2.9919;        10.6820;     0.020641
       122;      7;    317.03;     80.57;           ;    -1075.94975396;    -0.00034994;         4.1750;        30.8612;     0.017938
       123;      7;    329.59;    102.98;           ;    -1075.95108139;    -0.00132743;         3.0032;        10.2028;     0.011445
       124;      7;    310.35;     79.99;           ;    -1075.95146044;    -0.00037905;         4.2014;        42.3271;     0.010245
       125;      7;    269.42;     92.93;           ;    -1075.95275340;    -0.00129296;         2.9911;        13.8450;     0.019623
       126;      7;    306.87;    102.96;           ;    -1075.95303392;    -0.00028052;         4.1194;        37.8609;     0.014464
       127;      7;    308.25;     85.49;           ;    -1075.95422955;    -0.00119563;         2.9035;        10.4754;     0.011744
       128;      7;    292.74;     87.96;           ;    -1075.95460630;    -0.00037675;         3.9662;        31.0348;     0.011263
       129;      7;    305.26;     97.93;           ;    -1075.95579375;    -0.00118745;         2.9089;        12.0991;     0.023709
       130;      5;    279.44;     92.59;           ;    -1075.95604131;    -0.00024756;         3.8860;        28.2538;     0.017192
       131;      7;    293.21;     98.12;           ;    -1075.95724351;    -0.00120221;         3.0561;        14.5112;     0.012008
       132;      7;    284.15;    102.20;           ;    -1075.95740939;    -0.00016588;         3.9114;        30.2380;     0.006420
       133;      7;    324.27;    105.25;           ;    -1075.95869155;    -0.00128216;         2.9489;        15.7372;     0.028714
       134;      5;    244.46;     98.26;           ;    -1075.95888724;    -0.00019569;         3.9401;        33.9057;     0.016785
       135;      7;    293.10;    103.19;           ;    -1075.96008493;    -0.00119770;         2.8337;        10.9949;     0.016716
       136;      7;    288.83;    102.03;           ;    -1075.96038420;    -0.00029926;         3.9365;        28.6860;     0.013529
       137;      7;    277.11;     90.94;           ;    -1075.96156422;    -0.00118002;         2.8429;        13.3252;     0.026868
       138;      7;    307.57;     94.67;           ;    -1075.96191717;    -0.00035295;         3.9865;        39.7510;     0.025312
       139;      7;    317.58;     96.58;           ;    -1075.96307731;    -0.00116014;         2.9667;        13.6268;     0.013031
       140;      5;    262.44;     95.21;           ;    -1075.96324958;    -0.00017227;         3.9042;        35.3980;     0.007399
       141;      9;    349.56;    101.08;           ;    -1075.96436954;    -0.00111996;         2.9723;        13.2963;     0.037392
       142;      7;    324.43;     97.30;           ;    -1075.96454550;    -0.00017595;         3.9100;        27.5951;     0.022702
       143;      8;    314.86;     94.76;           ;    -1075.96569559;    -0.00115009;         2.8972;        15.0113;     0.013562
       144;      7;    315.30;     74.21;           ;    -1075.96592135;    -0.00022576;         3.8883;        26.8210;     0.009204
       145;      7;    139.07;     53.80;           ;    -1075.96706051;    -0.00113917;         2.8740;        15.8707;     0.034714
       146;      7;     82.94;     44.58;           ;    -1075.96732633;    -0.00026581;         4.0093;        45.4046;     0.027248
       147;      7;     64.36;     42.27;           ;    -1075.96847234;    -0.00114602;         2.8120;        10.1422;     0.018247
       148;      7;     55.46;     39.94;           ;    -1075.96879343;    -0.00032109;         3.8726;        47.7311;     0.016052
       149;      8;     58.59;     35.67;           ;    -1075.96988857;    -0.00109514;         2.8503;        17.1923;     0.032167
       150;      7;     57.41;     31.34;           ;    -1075.97019484;    -0.00030627;         4.0653;        49.2082;     0.028791
       151;      7;     38.78;     27.69;           ;    -1075.97132264;    -0.00112779;         2.8595;        11.5366;     0.012287
       152;      7;     39.27;     28.13;           ;    -1075.97156350;    -0.00024086;         3.7248;        39.0883;     0.008850
       153;      5;     36.20;     27.72;           ;    -1075.97262368;    -0.00106018;         2.9524;        25.5833;     0.050154
       154;      7;     37.45;     27.62;           ;    -1075.97273658;    -0.00011290;         3.7716;        56.3829;     0.023997
       155;      8;     40.90;     27.04;           ;    -1075.97374356;    -0.00100698;         2.8015;        20.4198;     0.015133
       156;      6;     31.65;     26.47;           ;    -1075.97381672;    -0.00007316;         3.3705;        35.2097;     0.005366
       157;      7;     33.90;     26.55;           ;    -1075.97474883;    -0.00093211;         2.5395;        11.1643;     0.039045
       158;      7;     33.36;     25.90;           ;    -1075.97494507;    -0.00019624;         3.5200;        37.7954;     0.028833
       159;      7;     33.43;     26.71;           ;    -1075.97586378;    -0.00091871;         2.4776;        10.7084;     0.014717
       160;      7;     33.61;     26.01;           ;    -1075.97607324;    -0.00020946;         3.4042;        30.1846;     0.011152
       161;      7;     33.53;     26.52;           ;    -1075.97690657;    -0.00083333;         2.3938;        11.1161;     0.026668
       162;      7;     32.74;     26.35;           ;    -1075.97714128;    -0.00023471;         3.3176;        26.2449;     0.023720
       163;      7;     33.18;     99.60;           ;    -1075.97791691;    -0.00077562;         2.3403;         8.5987;     0.011152
       164;      7;    315.37;     78.54;           ;    -1075.97810484;    -0.00018793;         3.2199;        29.9523;     0.008884
       165;      7;    319.71;     81.68;           ;    -1075.97883092;    -0.00072609;         2.2707;         8.6367;     0.029149
       166;      7;    332.82;     86.79;           ;    -1075.97901754;    -0.00018662;         3.0572;        26.9669;     0.024521
       167;      7;    298.67;     79.56;           ;    -1075.97970053;    -0.00068299;         2.2612;         8.8871;     0.009298
       168;      7;    319.27;     78.88;           ;    -1075.97980880;    -0.00010827;         2.9076;        25.1740;     0.005435
       169;      7;    338.86;     77.28;           ;    -1075.98047950;    -0.00067070;         2.2012;         7.9243;     0.037594
       170;      6;    291.26;     71.39;           ;    -1075.98056967;    -0.00009017;         2.8369;        20.1252;     0.020387
       171;      7;    311.82;     91.58;           ;    -1075.98122188;    -0.00065221;         2.0655;         8.3274;     0.009083
       172;      7;    322.23;     83.56;           ;    -1075.98134642;    -0.00012454;         2.7611;        20.5105;     0.006100
       173;      7;    290.59;     91.34;           ;    -1075.98194184;    -0.00059542;         1.9868;         7.5126;     0.025186
       174;      5;    293.13;     76.38;           ;    -1075.98204257;    -0.00010073;         2.6441;        22.8432;     0.015655
       175;      8;    342.02;     80.43;           ;    -1075.98256122;    -0.00051865;         1.8585;         6.9022;     0.006654
       176;      8;    329.33;     82.73;           ;    -1075.98266155;    -0.00010032;         2.4951;        18.4486;     0.004476
       177;      7;    328.41;     77.66;           ;    -1075.98312618;    -0.00046463;         1.7832;         5.7063;     0.014490
       178;      7;    334.08;     77.86;           ;    -1075.98328649;    -0.00016031;         2.4946;        15.7795;     0.014931
       179;      7;    318.58;     79.49;           ;    -1075.98376447;    -0.00047798;         1.7381;         7.1739;     0.006621
       180;      7;    331.53;     72.16;           ;    -1075.98389722;    -0.00013275;         2.3674;        11.9207;     0.005785
       181;      7;    328.17;     82.89;           ;    -1075.98434056;    -0.00044335;         1.7051;         6.4571;     0.013479
       182;      7;    312.25;     73.82;           ;    -1075.98445112;    -0.00011055;         2.3911;        19.8141;     0.011021
       183;      7;    332.62;     80.46;           ;    -1075.98486661;    -0.00041549;         1.6756;         7.7206;     0.006105
       184;      7;    315.51;     95.71;           ;    -1075.98496711;    -0.00010050;         2.3259;        24.9321;     0.004935
       185;      7;    298.28;     87.16;           ;    -1075.98535107;    -0.00038396;         1.6443;         7.5506;     0.009275
       186;      7;    323.99;     84.07;           ;    -1075.98547368;    -0.00012261;         2.3205;        27.9442;     0.009029
       187;      7;    311.03;     98.53;           ;    -1075.98586129;    -0.00038761;         1.6646;         7.9943;     0.006969
       188;      7;    284.16;     93.88;           ;    -1075.98600320;    -0.00014190;         2.3842;        30.0130;     0.007628
       189;      7;    324.84;    104.20;           ;    -1075.98640358;    -0.00040038;         1.6734;         8.3745;     0.011297
       190;      7;    309.16;     96.09;           ;    -1075.98649848;    -0.00009490;         2.3200;        20.6490;     0.008882
       191;      7;    305.33;     90.80;           ;    -1075.98687389;    -0.00037541;         1.6543;         9.4588;     0.007710
       192;      7;    334.29;    102.50;           ;    -1075.98701702;    -0.00014313;         2.2960;        24.2619;     0.008506
       193;      5;    278.26;     83.71;           ;    -1075.98741500;    -0.00039797;         1.7025;         9.9629;     0.014630
       194;      5;    265.49;     88.97;           ;    -1075.98750806;    -0.00009306;         2.3228;        26.9548;     0.011375
       195;      7;    293.49;     90.57;           ;    -1075.98791353;    -0.00040547;         1.7862;        12.0661;     0.012704
       196;      5;    285.09;     92.30;           ;    -1075.98797629;    -0.00006276;         2.3370;        22.8875;     0.007327
       197;      7;    288.21;     76.61;           ;    -1075.98839175;    -0.00041546;         1.7127;         9.6581;     0.018287
       198;      6;    176.51;     62.65;           ;    -1075.98847059;    -0.00007884;         2.2638;        18.9204;     0.012399
       199;      5;    122.95;     53.07;           ;    -1075.98886448;    -0.00039389;         1.6753;        10.1741;     0.011645
       200;      5;     77.97;     47.45;           ;    -1075.98893478;    -0.00007030;         2.2394;        17.8093;     0.007486
       201;      7;     57.04;     41.71;           ;    -1075.98930888;    -0.00037410;         1.6426;         9.7267;     0.018069
       202;      7;     51.52;     40.31;           ;    -1075.98937532;    -0.00006644;         2.1987;        19.7465;     0.011679
       203;      7;     49.00;     38.28;           ;    -1075.98972573;    -0.00035041;         1.5878;         8.9497;     0.010396
       204;      7;     44.03;     28.59;           ;    -1075.98980585;    -0.00008012;         2.1447;        15.2674;     0.007867
       205;      5;     30.24;     26.08;           ;    -1075.99016125;    -0.00035540;         1.5516;         7.5142;     0.017247
       206;      5;     31.71;     26.70;           ;    -1075.99026651;    -0.00010526;         2.1368;        13.5024;     0.016099
       207;      7;     39.02;     26.15;           ;    -1075.99062242;    -0.00035591;         1.5542;         7.1580;     0.012125
       208;      7;     33.14;     27.91;           ;    -1075.99069056;    -0.00006813;         2.1019;        13.6732;     0.008210
       209;      7;     32.27;     25.87;           ;    -1075.99102797;    -0.00033742;         1.5218;         7.7401;     0.017353
       210;      7;     33.84;     27.49;           ;    -1075.99110499;    -0.00007702;         2.1044;        16.0658;     0.013328
       211;      7;     33.32;     26.55;           ;    -1075.99142466;    -0.00031967;         1.4894;         7.3913;     0.007679
       212;      7;     32.87;     26.59;           ;    -1075.99150916;    -0.00008450;         2.0376;        20.9876;     0.006443
       213;      8;     37.96;     26.09;           ;    -1075.99180649;    -0.00029733;         1.4768;         6.3071;     0.017727
       214;      8;     34.63;     26.45;           ;    -1075.99186055;    -0.00005406;         1.9821;        23.3647;     0.011645
       215;      7;     33.31;     26.07;           ;    -1075.99213980;    -0.00027925;         1.4276;         6.6373;     0.010253
       216;      5;     29.38;     26.80;           ;    -1075.99220555;    -0.00006574;         1.8725;        15.1153;     0.007930
       217;      7;     32.51;     25.94;           ;    -1075.99248896;    -0.00028341;         1.4551;         9.4107;     0.021615
       218;      5;     30.17;     28.85;           ;    -1075.99253059;    -0.00004162;         1.8977;        16.1713;     0.012436
       219;      7;     40.48;     26.04;           ;    -1075.99280793;    -0.00027735;         1.4628;         9.4936;     0.012500
       220;      5;     29.90;     26.15;           ;    -1075.99283283;    -0.00002489;         1.8371;        19.7569;     0.005026
       221;      6;     30.94;     26.50;           ;    -1075.99308437;    -0.00025155;         1.3434;         6.2706;     0.015840
       222;      5;     33.17;     25.92;           ;    -1075.99314346;    -0.00005909;         1.8535;        16.9450;     0.012439
       223;      7;     31.82;     25.90;           ;    -1075.99339253;    -0.00024906;         1.2984;         4.3155;     0.009394
       224;      7;     31.92;     26.88;           ;    -1075.99345947;    -0.00006694;         1.7464;        15.1756;     0.007996
       225;      7;     31.72;     26.18;           ;    -1075.99369688;    -0.00023742;         1.2853;         6.0151;     0.017023
       226;      5;     29.18;     26.20;           ;    -1075.99374903;    -0.00005214;         1.7436;        16.7757;     0.012806
       227;      7;     32.29;     26.23;           ;    -1075.99398210;    -0.00023307;         1.2668;         5.3139;     0.010000
       228;      5;     29.10;     25.78;           ;    -1075.99401757;    -0.00003547;         1.6255;        13.0361;     0.005727
       229;      6;     31.61;     25.97;           ;    -1075.99423793;    -0.00022036;         1.2065;         5.3354;     0.018667
       230;      6;     30.79;     27.28;           ;    -1075.99427874;    -0.00004081;         1.6193;        13.1321;     0.012510
       231;      7;     34.67;     26.14;           ;    -1075.99448543;    -0.00020669;         1.1779;         5.4791;     0.008492
       232;      5;     29.31;     25.94;           ;    -1075.99452020;    -0.00003478;         1.5816;        12.7285;     0.005360
       233;      7;     32.70;     27.15;           ;    -1075.99471052;    -0.00019032;         1.1314;         3.9446;     0.014689
       234;      7;     35.37;     26.29;           ;    -1075.99475450;    -0.00004397;         1.5536;        14.4885;     0.011331
       235;      7;     33.26;     26.12;           ;    -1075.99493240;    -0.00017790;         1.1064;         4.4174;     0.004785
       236;      7;     33.07;     27.06;           ;    -1075.99497859;    -0.00004619;         1.5038;        10.3737;     0.003965
       237;      7;     34.37;     25.96;           ;    -1075.99515351;    -0.00017493;         1.1160;         4.7928;     0.017429
       238;      5;     29.61;     26.00;           ;    -1075.99519068;    -0.00003716;         1.5018;        11.2716;     0.012842
       239;      6;     30.21;     26.18;           ;    -1075.99536440;    -0.00017372;         1.1293;         4.9439;     0.005663
       240;      5;     31.76;     26.95;           ;    -1075.99538567;    -0.00002127;         1.4185;        10.0173;     0.002787
       241;      7;     32.69;     28.21;           ;    -1075.99555451;    -0.00016884;         1.0978;         4.7237;     0.019643
       242;      5;     33.00;     25.98;           ;    -1075.99557704;    -0.00002253;         1.4469;         9.2590;     0.010496
       243;      7;     32.31;     25.77;           ;    -1075.99573977;    -0.00016273;         1.0531;         4.9542;     0.005489
       244;      6;     30.22;     26.37;           ;    -1075.99578301;    -0.00004324;         1.4675;        14.4056;     0.004670
       245;      7;     31.81;     25.60;           ;    -1075.99594140;    -0.00015840;         1.0477;         4.2573;     0.014685
       246;      5;     28.54;     26.14;           ;    -1075.99597142;    -0.00003002;         1.4313;        16.5732;     0.009839
       247;      5;     28.83;     27.00;           ;    -1075.99611409;    -0.00014267;         1.0204;         4.3719;     0.006160
       248;      5;     30.27;     25.64;           ;    -1075.99616330;    -0.00004921;         1.4330;        17.0859;     0.006323
       249;      7;     32.71;     25.90;           ;    -1075.99631369;    -0.00015039;         1.0453;         4.2370;     0.014228
       250;      7;     32.31;     25.98;           ;    -1075.99636329;    -0.00004960;         1.4906;        15.1200;     0.014275
       251;      5;     30.75;     25.91;           ;    -1075.99652081;    -0.00015752;         1.0494;         4.0079;     0.005945
       252;      5;     30.15;     25.98;           ;    -1075.99655574;    -0.00003493;         1.4081;        11.9191;     0.004435
       253;      5;     29.71;     26.40;           ;    -1075.99670131;    -0.00014557;         1.0227;         5.3535;     0.017311
       254;      5;     29.15;     26.21;           ;    -1075.99673160;    -0.00003029;         1.3718;        12.5519;     0.012488
       255;      5;     28.97;     26.57;           ;    -1075.99686859;    -0.00013699;         1.0206;         5.0485;     0.004682
       256;      5;     29.10;     26.29;           ;    -1075.99689053;    -0.00002194;         1.3170;        10.6087;     0.002796
       257;      6;     31.47;     26.25;           ;    -1075.99702765;    -0.00013712;         1.0390;         6.7590;     0.022413
