idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
251	57.1326	41.5055	54.1828	4.0	-0.137973	-0.139280	-0.001306
252	62.5520	33.4218	62.2554	4.0	-0.134122	-0.136510	-0.002388
253	61.3571	37.0334	50.8955	3.0	-0.156928	-0.157525	-0.000597
254	54.3492	30.6630	59.5273	3.0	-0.130983	-0.132304	-0.001321
255	63.3465	32.2775	61.6222	4.0	-0.134960	-0.137210	-0.002249
256	54.1451	32.7171	59.5463	3.0	-0.149828	-0.152224	-0.002396
257	61.6005	38.4618	51.7485	4.0	-0.150464	-0.151530	-0.001066
258	63.2059	30.3142	50.5636	2.0	-0.178102	-0.169506	0.008596
259	52.3538	32.8890	50.3725	4.0	-0.114133	-0.114065	0.000068
260	51.7191	32.8748	58.6856	4.0	-0.120628	-0.121561	-0.000933
261	63.4647	29.5481	60.3049	4.0	-0.137503	-0.138619	-0.001116
262	63.8964	33.9904	56.8474	2.0	-0.205091	-0.209688	-0.004597
263	64.8375	33.8625	49.2447	4.0	-0.132920	-0.130971	0.001949
264	64.1669	34.0859	54.0868	2.0	-0.210058	-0.211530	-0.001473
265	56.2959	37.7399	54.1091	2.0	-0.207427	-0.210847	-0.003420
266	52.5606	38.1577	54.4699	4.0	-0.134324	-0.135551	-0.001228
267	65.2462	27.4077	56.9697	4.0	-0.130716	-0.128861	0.001855
268	62.7242	39.1931	56.9713	3.0	-0.161330	-0.163560	-0.002230
269	58.4728	42.3915	56.5647	4.0	-0.133105	-0.134241	-0.001136
270	61.4938	38.9666	61.0410	4.0	-0.139025	-0.140880	-0.001854
271	54.5173	36.7530	59.4856	2.0	-0.179220	-0.181748	-0.002528
272	59.1424	26.8128	59.0762	4.0	-0.125745	-0.125700	0.000045
273	56.8508	31.2970	48.9627	4.0	-0.135684	-0.133945	0.001740
274	64.2046	39.2192	56.5525	4.0	-0.139603	-0.141318	-0.001716
275	52.4201	39.0826	56.5054	4.0	-0.130758	-0.132020	-0.001262
276	63.3281	31.2064	48.0447	4.0	-0.128709	-0.125384	0.003326
277	64.6654	35.2244	50.1035	4.0	-0.138130	-0.137137	0.000994
278	61.1621	28.2638	56.7649	2.0	-0.184004	-0.180988	0.003016
279	53.6016	40.2823	57.5767	4.0	-0.132905	-0.134189	-0.001284
280	57.5197	34.0095	48.1146	4.0	-0.129118	-0.128204	0.000915
281	59.1182	41.2618	53.3186	4.0	-0.138204	-0.139508	-0.001304
282	53.8223	37.2783	56.0146	2.0	-0.181487	-0.183669	-0.002182
283	53.9990	32.6273	50.4175	3.0	-0.132637	-0.132401	0.000236
284	59.2469	36.6057	48.6670	4.0	-0.130786	-0.130661	0.000124
285	54.1265	39.0171	60.6447	4.0	-0.131333	-0.132818	-0.001485
286	53.1888	35.9313	61.1342	4.0	-0.129995	-0.131747	-0.001753
287	54.4527	29.1525	55.6532	2.0	-0.129986	-0.129187	0.000799
288	63.7634	37.9072	53.6538	4.0	-0.154366	-0.155725	-0.001360
289	63.1543	33.1385	48.0865	4.0	-0.131360	-0.128943	0.002417
290	59.2431	31.6676	48.1986	4.0	-0.137616	-0.135018	0.002598
291	54.9605	37.1731	49.5410	4.0	-0.120968	-0.121343	-0.000375
292	53.6338	27.2788	54.7871	4.0	-0.109621	-0.108966	0.000655
293	66.0274	33.8949	50.6859	4.0	-0.135589	-0.133951	0.001639
294	50.3166	33.1003	55.4318	4.0	-0.109501	-0.109740	-0.000239
295	58.7384	37.0949	61.4308	3.0	-0.164356	-0.166907	-0.002551
296	62.8305	35.1685	52.8804	2.0	-0.205970	-0.208120	-0.002150
297	59.1235	29.6383	52.0658	2.0	-0.197188	-0.191021	0.006167
298	60.9624	29.3210	58.5768	2.0	-0.176419	-0.177851	-0.001432
299	60.4436	39.8242	55.5663	2.0	-0.185772	-0.187767	-0.001995
300	56.3673	28.5464	60.5737	4.0	-0.120461	-0.121499	-0.001038
301	53.0194	35.9399	50.9603	4.0	-0.123335	-0.123805	-0.000470
302	65.4932	35.7208	53.8083	4.0	-0.154142	-0.154799	-0.000657
