#     Step;   Iter;    t_Ener;    t_Grad;       Temp;             E_Pot;        Delta E;      RMS(Grad);      Max(Grad);    Max(Step)
       258;      5;     31.65;     24.59;           ;    -1076.11833468;    -0.00024214;         1.3331;         7.1465;     0.008262
       259;      7;     34.01;     24.46;           ;    -1076.11841500;    -0.00008032;         1.8358;        18.8264;     0.008371
       260;      6;     32.69;     24.74;           ;    -1076.11867789;    -0.00026288;         1.4666;         8.2673;     0.027321
       261;      5;     28.81;     25.29;           ;    -1076.11871444;    -0.00003656;         1.9684;        21.0831;     0.015155
       262;      5;     28.18;     23.12;           ;    -1076.11899572;    -0.00028128;         1.4501;         8.6998;     0.009554
       263;      5;     28.13;     22.80;           ;    -1076.11907210;    -0.00007638;         1.9513;        15.9993;     0.008171
       264;      7;     30.70;     22.74;           ;    -1076.11937899;    -0.00030689;         1.4662;         9.5339;     0.029376
       265;      5;     27.63;     22.91;           ;    -1076.11944356;    -0.00006457;         2.0474;        17.3181;     0.021569
       266;      7;     31.21;     22.91;           ;    -1076.11975446;    -0.00031090;         1.4933;        10.0406;     0.015813
       267;      7;     30.38;     23.05;           ;    -1076.11985504;    -0.00010058;         2.1394;        16.8864;     0.015576
       268;      7;     30.89;     22.64;           ;    -1076.12019539;    -0.00034036;         1.5494;         9.9622;     0.028237
       269;      7;     30.39;     22.99;           ;    -1076.12030505;    -0.00010966;         2.1980;        16.7812;     0.028213
       270;      5;     27.87;     24.43;           ;    -1076.12066061;    -0.00035556;         1.5748;         8.9514;     0.011945
       271;      5;     28.50;     24.69;           ;    -1076.12074522;    -0.00008461;         2.1544;        19.7134;     0.009363
       272;      5;     28.38;     24.04;           ;    -1076.12109037;    -0.00034516;         1.5960;         9.9160;     0.034392
       273;      5;     29.75;     24.53;           ;    -1076.12116381;    -0.00007344;         2.1647;        21.9055;     0.025921
       274;      5;     28.11;     23.40;           ;    -1076.12149966;    -0.00033585;         1.6566;        10.4348;     0.022923
       275;      5;     28.27;     24.19;           ;    -1076.12152548;    -0.00002582;         2.0097;        21.9022;     0.008407
       276;      5;     29.27;     24.41;           ;    -1076.12183807;    -0.00031259;         1.5191;         8.8875;     0.035560
       277;      3;     24.80;     24.86;           ;    -1076.12187612;    -0.00003805;         1.9608;        17.8414;     0.018142
       278;      5;     28.64;     23.99;           ;    -1076.12216459;    -0.00028846;         1.4289;         7.0356;     0.013833
       279;      5;     29.18;     24.27;           ;    -1076.12222499;    -0.00006040;         1.9339;        23.3148;     0.009868
       280;      7;     31.41;     23.88;           ;    -1076.12249422;    -0.00026924;         1.3604;         5.6600;     0.025753
       281;      6;     30.90;     24.48;           ;    -1076.12253943;    -0.00004521;         1.7957;        14.1892;     0.015956
       282;      7;     31.74;     24.07;           ;    -1076.12277294;    -0.00023351;         1.2466;         5.3970;     0.008852
       283;      7;     31.43;     24.32;           ;    -1076.12283668;    -0.00006374;         1.6609;        12.8650;     0.007690
       284;      7;     30.34;     24.43;           ;    -1076.12304700;    -0.00021032;         1.1826;         7.2441;     0.023520
       285;      7;     30.47;     24.01;           ;    -1076.12308037;    -0.00003337;         1.5406;        11.6504;     0.014017
       286;      5;     74.57;     50.64;           ;    -1076.12326155;    -0.00018118;         1.1320;         4.9076;     0.008779
       287;      5;     60.43;     48.09;           ;    -1076.12328656;    -0.00002501;         1.4287;        11.4192;     0.004657
       288;      5;     60.31;     69.10;           ;    -1076.12345542;    -0.00016886;         1.0868;         5.7607;     0.024329
       289;      5;     66.50;     42.11;           ;    -1076.12347543;    -0.00002001;         1.3792;        12.2684;     0.011942
       290;      7;     76.12;     51.99;           ;    -1076.12362801;    -0.00015258;         1.0475;         8.4418;     0.005415
       291;      3;     64.47;     42.96;           ;    -1076.12364529;    -0.00001728;         1.3428;        16.7644;     0.002535
       292;      5;     66.88;     44.40;           ;    -1076.12377991;    -0.00013463;         0.9965;         5.3700;     0.014028
       293;      5;     85.30;     48.29;           ;    -1076.12380069;    -0.00002078;         1.3214;        14.5012;     0.008165
       294;      5;     78.01;     46.15;           ;    -1076.12392494;    -0.00012425;         0.9447;         4.7179;     0.006107
